"name","compiled","tested","tests","suites","failures","runs","mvn_time_avg","mvn_time_sd","xml_time_avg","xml_time_sd"
"4pr0n_ripme","SUCCESS","FAILURE",54,9,13,3,136,25.5147016443461,134.985,25.533784932908
"4thline_cling","FAILURE","FAILURE",340,1,0,3,60.9303333333333,2.10536465566736,53.407,0.314863462472227
"a2888409_face2face","SUCCESS","SUCCESS",0,0,0,3,0.866333333333333,0.0380043857118272,0,0
"aaberg_sql2o","FAILURE","FAILURE",172,23,6,3,10.046,0.202338824747007,6.71066666666667,0.224342000823149
"abc9070410_JComicDownloader","SUCCESS","SUCCESS",8,3,0,3,15.374,1.74002155159067,14.2276666666667,1.73950002395324
"abel533_MyBatis-Spring-Boot","SUCCESS","FAILURE",3,1,3,3,386,0,0.052,0.00346410161513775
"acesinc_json-data-generator","SUCCESS","SUCCESS",4,1,0,3,2.053,0.028687976575562,0.252666666666667,0.00513160143944689
"Aconex_scrutineer","SUCCESS","SUCCESS",113,22,0,3,10.863,0.0323573793747271,3.47333333333333,0.152919368731804
"ActiveJpa_activejpa","SUCCESS","SUCCESS",128,2,0,3,11.212,0.0595063021872472,3.07733333333333,0.0333066559914581
"Activiti_Activiti","SUCCESS","SUCCESS",2029,375,0,3,352.666666666667,3.05505046330389,332.311,1.30685844681071
"AdamBien_afterburner.fx","SUCCESS","FAILURE",46,8,1,3,3.35333333333333,0.0365011415346607,0.797,0.0147309198626562
"AdamBien_javaee7-essentials-archetype","SUCCESS","SUCCESS",0,0,0,3,0.615333333333333,0.0321299444962691,0,0
"addthis_hydra","SUCCESS","SUCCESS",551,165,0,3,93.3333333333333,0.577350269189626,78.815,0.510036273219918
"addthis_stream-lib","SUCCESS","SUCCESS",149,24,0,3,128.333333333333,3.21455025366432,126.455,3.17282161490369
"Adobe-Consulting-Services_acs-aem-commons","SUCCESS","SUCCESS",634,107,0,3,18.8433333333333,0.147805051785563,13.4366666666667,0.0988753423930028
"Adobe-Marketing-Cloud_aem-project-archetype","SUCCESS","SUCCESS",0,0,0,3,0.464333333333333,0.0231156512634477,0,0
"AdoptOpenJDK_jitwatch","SUCCESS","SUCCESS",249,29,0,3,34.846,0.130414723095208,33.1323333333333,0.0859903095315641
"aerogear_aerogear-unifiedpush-server","SUCCESS","SUCCESS",243,44,0,3,135.333333333333,0.577350269189626,97.009,0.415736695517728
"aggregateknowledge_java-hll","SUCCESS","SUCCESS",35,1,0,3,11.844,0.127106254763485,10.3853333333333,0.129307127929335
"agoncal_agoncal-application-petstore-ee7","SUCCESS","FAILURE",28,28,19,3,3.52166666666667,0.0928026580079114,1.049,0.0202237484161565
"agoncal_agoncal-book-javaee7","FAILURE","FAILURE",125,48,0,3,13.8073333333333,0.170986354231364,1.133,0.0245560583156171
"ajanata_PretendYoureXyzzy","FAILURE","FAILURE",0,0,0,3,0.497,0.0183303027798234,0,0
"ajermakovics_eclipse-instasearch","SUCCESS","SUCCESS",0,0,0,3,18.733,0.994537078242939,0,0
"Akdeniz_google-play-crawler","FAILURE","FAILURE",0,0,0,3,0.122,0.00916515138991168,0,0
"algorithmfoundry_Foundry","SUCCESS","?",0,0,0,2,0,0,0,0
"algorithmfoundry_Foundry","SUCCESS","FAILURE",0,0,0,1,58.157,NA,0,NA
"alibaba_druid","SUCCESS","SUCCESS",3958,1980,0,3,72.3333333333333,0.577350269189626,42.3790000000002,0.330192368173433
"alibaba_dubbo","SUCCESS","FAILURE",1174,101,2,1,64,NA,57.144,NA
"alibaba_dubbo","SUCCESS","FAILURE",1191,107,2,1,67,NA,58.42,NA
"alibaba_dubbo","SUCCESS","FAILURE",1298,126,2,1,89,NA,83.721,NA
"alibaba_tamper","SUCCESS","SUCCESS",62,16,0,3,1.95833333333333,0.0225462487641144,0.662333333333333,0.0297377425729213
"alibaba_yugong","SUCCESS","SUCCESS",0,0,0,3,2.85133333333333,0.0580114931141523,0,0
"aliyun_aliyun-oss-java-sdk","SUCCESS","FAILURE",94,62,40,3,11.383,0.0978621479429096,10.1586666666667,0.0481802172404122
"allegro_grunt-maven-plugin","SUCCESS","SUCCESS",9,1,0,3,3.481,0.0575586657246325,0.149666666666667,0.00152752523165195
"allwefantasy_ServiceFramework","FAILURE","FAILURE",0,0,0,3,0.465666666666667,0.0263881286440197,0,0
"AmadeusITGroup_sonar-stash","SUCCESS","FAILURE",185,22,15,3,40.7303333333333,0.145001149420731,38.4996666666667,0.148581066537207
"amaembo_huntbugs","SUCCESS","SUCCESS",15,11,0,3,14.7826666666667,0.286098467897564,9.20466666666667,0.198860084816772
"amelentev_java-oo","FAILURE","FAILURE",0,0,0,3,1.55766666666667,0.0858448212377038,0,0
"amplab_succinct","SUCCESS","SUCCESS",203,55,0,3,96,1,43.8316666666667,0.649600133415418
"amzn_ion-java","SUCCESS","FAILURE",1887,106,1455,3,5.80133333333333,0.0454899256246187,0.685333333333334,0.0404639757479828
"amznlabs_ion-java","SUCCESS","FAILURE",1869,105,1422,3,5.83566666666667,0.127142964151908,0.701333333333334,0.0117189305541646
"analytically_innerbuilder","FAILURE","FAILURE",0,0,0,3,1.214,0.0743236167042483,0,0
"andrewgaul_modernizer-maven-plugin","SUCCESS","SUCCESS",24,1,0,3,4.00166666666667,0.0497426711519732,0.208,0.0165227116418583
"andrewgaul_s3proxy","SUCCESS","SUCCESS",182,4,0,3,56.0046666666667,0.201755627761243,59.7256666666667,0.355997659168336
"andsel_moquette","SUCCESS","FAILURE",163,26,1,3,208.333333333333,0.577350269189626,202.123666666667,0.377007073319995
"angusws_tcx2nikeplus","SUCCESS","FAILURE",19,8,12,3,7.84666666666667,1.30789920610624,6.47466666666667,1.29665775489654
"antlr4ide_antlr4ide","SUCCESS","SUCCESS",2,1,0,3,69.6666666666667,0.577350269189626,0.467333333333333,0.00611010092660776
"antlr_codebuff","SUCCESS","SUCCESS",0,0,0,3,0.912,0.017578395831247,0,0
"antlr_stringtemplate4","SUCCESS","FAILURE",612,33,3,3,4.491,0.0595734840344259,2.57933333333333,0.0593660958235703
"AnujaK_restfiddle","SUCCESS","SUCCESS",0,0,0,3,1.76033333333333,0.0501431284757277,0,0
"apache_accumulo","SUCCESS","FAILURE",0,0,0,3,4.23833333333333,0.0921158690635514,0,0
"apache_activemq-artemis","SUCCESS","SUCCESS",633,109,0,3,102.666666666667,1.15470053837925,61.4236666666667,0.947274687370738
"apache_apex-core","SUCCESS","FAILURE",431,77,5,3,462,1,444.358,0.718713433852382
"apache_archiva","FAILURE","FAILURE",0,0,0,3,3.063,0.031,0,0
"apache_beam","SUCCESS","?",4073,320,0,3,0,0,53.2793333333333,1.99646220433381
"apache_bigtop","SUCCESS","SUCCESS",0,0,0,3,0.657333333333333,0.00321455025366432,0,0
"apache_bookkeeper","FAILURE","FAILURE",1,1,0,3,5.80933333333333,0.0458839114868528,0.0893333333333333,0.00585946527708231
"apache_eagle","FAILURE","FAILURE",742,306,0,3,971,5.29150262212918,421.094333333333,3.2355632173289
"apache_flink","SUCCESS","SUCCESS",8134,1262,0,3,360.666666666667,14.0118997046558,1255.378,5.06069570316107
"apache_flume","SUCCESS","FAILURE",54,6,6,3,68.3333333333333,1.52752523165195,62.9186666666667,1.77813394696051
"apache_giraph","SUCCESS","SUCCESS",29,15,0,3,1097.33333333333,2.08166599946613,70.8676666666667,1.96674256915676
"apache_helix","SUCCESS","FAILURE",476,1,2,2,981.5,23.3345237791561,915.0615,24.691461692253
"apache_helix","SUCCESS","FAILURE",476,1,3,1,1031,NA,964.629,NA
"apache_incubator-brooklyn","FAILURE","FAILURE",405,3,0,3,134.333333333333,1.15470053837925,4.02166666666667,0.0255799400572663
"apache_incubator-guacamole-client","SUCCESS","FAILURE",6,5,0,3,15.6773333333333,0.140873465682269,0.00766666666666667,0.00115470053837925
"apache_incubator-metron","FAILURE","FAILURE",895,156,0,3,217.333333333333,3.21455025366432,160.022333333333,0.823196412366663
"apache_incubator-pulsar","SUCCESS","?",11,2,0,2,0,0,1.533,0.0438406204335661
"apache_incubator-pulsar","SUCCESS","FAILURE",12,3,0,1,947,NA,2.332,NA
"apache_incubator-samoa","SUCCESS","SUCCESS",47,11,0,3,70.6666666666667,1.15470053837925,63.4873333333333,1.12241718328495
"apache_jackrabbit","SUCCESS","SUCCESS",4558,130,0,3,401.333333333333,2.88675134594813,379.929,4.63004049658326
"apache_jackrabbit-oak","SUCCESS","FAILURE",8374,1015,30,3,2499,4.58257569495584,2451.78633333333,5.06885296031971
"apache_logging-log4j2","SUCCESS","FAILURE",2505,418,12,3,628.333333333333,1.52752523165195,318.144666666667,0.579431042776755
"apache_mahout","SUCCESS","SUCCESS",3375,343,0,3,1089,1.73205080756888,1117.44033333333,9.00973303341132
"apache_maven","SUCCESS","FAILURE",0,0,0,3,1.61533333333333,0.0356417358350198,0,0
"apache_maven-surefire","SUCCESS","FAILURE",0,0,0,3,1.559,0.01670329308849,0,0
"apache_metron","SUCCESS","SUCCESS",1277,207,0,3,358,3,92.1476666666667,1.25925626197897
"apache_mina","SUCCESS","SUCCESS",371,63,0,3,53.2363333333333,1.03298418832688,45.897,0.97002474195249
"apache_nifi","FAILURE","FAILURE",2864,431,1,3,549,1,431.789666666666,0.882056876472949
"apache_opennlp","SUCCESS","SUCCESS",576,135,0,3,33.5966666666667,0.246033195592247,105.753,0.847226652083134
"apache_parquet-format","FAILURE","FAILURE",0,0,0,3,0.500333333333333,0.0126622799421484,0,0
"apache_parquet-mr","FAILURE","FAILURE",716,101,0,3,107,1.73205080756888,78.5776666666667,0.769355791122237
"apache_pdfbox","SUCCESS","FAILURE",1218,121,6,3,41.4566666666667,1.31650307000528,38.9576666666667,1.32744277968331
"apache_ranger","SUCCESS","FAILURE",933,89,0,2,285.5,0.707106781186548,235.029,0.855599205235809
"apache_ranger","SUCCESS","FAILURE",933,89,1,1,1383,NA,1332.63,NA
"apache_sling","FAILURE","FAILURE",3452,582,0,3,982.666666666667,7.23417813807024,774.550999999999,4.44054062023989
"apache_stanbol","FAILURE","FAILURE",962,131,4,3,191,9.53939201416946,69.082,10.4167451250379
"apache_struts-examples","FAILURE","FAILURE",0,0,0,3,0.693666666666667,0.00850490054811533,0,0
"apache_tika","SUCCESS","SUCCESS",1309,239,0,3,291.666666666667,1.52752523165195,268.166333333333,1.46692069769759
"apache_tinkerpop","FAILURE","FAILURE",0,0,0,3,2.447,0.0850646812725469,0,0
"apache_tomee","FAILURE","FAILURE",135,40,0,3,63.6666666666667,0.577350269189626,26.2216666666667,0.835761528986195
"apache_velocity-engine","SUCCESS","SUCCESS",562,125,0,3,9.058,0.0180277563773198,5.57733333333333,0.0306648550189505
"apache_wicket","SUCCESS","FAILURE",2564,580,2,3,186,1,124.852666666667,0.422367533474404
"apereo_java-cas-client","SUCCESS","FAILURE",143,26,1,3,5.932,0.0490000000000003,2.82833333333333,0.0286763549520044
"apiman_apiman","SUCCESS","FAILURE",769,90,1,3,89,0,32.0063333333333,0.347928632528753
"appium_sign","SUCCESS","SUCCESS",0,0,0,3,0.615333333333333,0.0205993527406405,0,0
"ArcBees_gwtchosen","SUCCESS","SUCCESS",0,0,0,3,4.71333333333333,0.0778352961922376,0,0
"Ardesco_Selenium-Maven-Template","SUCCESS","SUCCESS",0,0,0,3,2.20833333333333,0.033005050118631,0,0
"armzilla_amazon-echo-ha-bridge","SUCCESS","SUCCESS",1,1,0,3,6.60866666666667,0.0621718049708497,0.004,0
"arnaudroger_SimpleFlatMapper","FAILURE","FAILURE",128,38,0,3,11.7166666666667,0.19161506551765,5.871,0.145006896387724
"asciidocfx_AsciidocFX","SUCCESS","SUCCESS",0,0,0,3,1.06366666666667,0.0219393102292058,0,0
"asciidoctor_asciidoctor-maven-plugin","SUCCESS","SUCCESS",65,5,0,3,38.6613333333333,0.237769496221305,33.9253333333333,0.112735679060947
"aseldawy_spatialhadoop2","SUCCESS","SUCCESS",32,11,0,3,18.701,0.108171160666787,16.8183333333333,0.0444109596083365
"Asquera_elasticsearch-http-basic","FAILURE","FAILURE",0,0,0,3,1.83466666666667,0.0068068592855541,0,0
"astamuse_asta4d","SUCCESS","FAILURE",261,1,0,3,81.6666666666667,4.72581562625261,15.216,0.564798194048104
"astarring_mybatis-generator-gui","FAILURE","FAILURE",0,0,0,3,0.306,0.021,0,0
"asterisk-java_asterisk-java","SUCCESS","SUCCESS",221,40,0,3,11.767,0.139309009041052,8.64533333333334,0.00950438495292139
"atilika_kuromoji","SUCCESS","SUCCESS",672,45,0,3,552,19.0787840283389,129.721666666667,1.48222276778267
"ATLauncher_ATLauncher","SUCCESS","SUCCESS",1,1,0,3,1.332,0.0426731765867038,0.003,0
"Atmosphere_nettosphere","SUCCESS","FAILURE",43,1,12,3,14.818,14.7085877296224,13.0613333333333,14.7082920943709
"atomashpolskiy_bt","SUCCESS","SUCCESS",275,38,0,3,7.02333333333333,0.181147269737453,1.73733333333333,0.0497426711519732
"atomix_atomix","SUCCESS","SUCCESS",56,3,0,3,474.333333333333,2.3094010767585,261.677333333333,3.8299726282747
"AuthMe_AuthMeReloaded","SUCCESS","FAILURE",1052,196,1,3,41.8403333333333,3.65446156544755,36.6153333333334,0.136236314297388
"aws_aws-sdk-android","FAILURE","FAILURE",1156,211,0,3,128.333333333333,12.2202018532156,103.152,12.0018106550636
"aws_aws-sdk-java","SUCCESS","SUCCESS",1273,171,0,3,328,5.56776436283002,249.242666666667,5.17622500798919
"aws_aws-toolkit-eclipse","?","?",0,0,0,3,0,0,0,0
"awslabs_amazon-kinesis-client","SUCCESS","SUCCESS",248,39,0,3,19.2496666666667,0.099605890053417,13.4103333333333,0.0511598801145327
"awslabs_amazon-kinesis-connectors","SUCCESS","SUCCESS",5,2,0,3,3.30566666666667,0.098500423010936,1.665,0.0392300904918661
"awslabs_aws-apigateway-importer","SUCCESS","SUCCESS",22,6,0,3,3.82866666666667,0.047961790347456,1.8,0.034117444218464
"awslabs_aws-java-sample","SUCCESS","SUCCESS",0,0,0,3,0.836,0.0173493515728975,0,0
"awslabs_cloudwatch-logs-subscription-consumer","FAILURE","FAILURE",0,0,0,3,1.45266666666667,0.0323316150746191,0,0
"awslabs_dynamodb-cross-region-library","SUCCESS","SUCCESS",22,6,0,3,8.92233333333333,0.0966919507163515,0.457666666666667,0.0325781112609883
"awslabs_dynamodb-geo","SUCCESS","SUCCESS",0,0,0,3,1.541,0.0473180726572839,0,0
"awslabs_dynamodb-janusgraph-storage-backend","SUCCESS","SUCCESS",0,0,0,3,3.12766666666667,0.0993243843843662,0,0
"awslabs_dynamodb-titan-storage-backend","SUCCESS","SUCCESS",0,0,0,3,1.98833333333333,0.0130511813003012,0,0
"awslabs_dynamodb-transactions","SUCCESS","SUCCESS",64,5,0,3,2.532,0.0753193202306023,0.746333333333333,0.0118462370959445
"awslabs_route53-infima","SUCCESS","SUCCESS",0,0,0,3,0.76,0.0441927595879687,0,0
"AxonFramework_Axon-trader","SUCCESS","SUCCESS",65,13,0,3,7.736,0.0467011777153425,4.388,0.066090846567433
"Azure_azure-storage-java","SUCCESS","FAILURE",1154,41,1100,3,3.914,2.55588751708678,0.868333333333333,0.0433166634603051
"b3log_symphony","FAILURE","FAILURE",0,0,0,3,0.310333333333333,0.007371114795832,0,0
"b3log_xiaov","SUCCESS","SUCCESS",0,0,0,3,0.884333333333333,0.0172143351115672,0,0
"Baeldung_spring-security-oauth","SUCCESS","SUCCESS",1,1,0,3,9.06633333333333,0.114054080739505,6.588,0.0440340777126081
"Baeldung_spring-security-registration","SUCCESS","SUCCESS",0,0,0,3,1.65966666666667,0.0257940561628708,0,0
"baidu_Jprotobuf-rpc-socket","FAILURE","FAILURE",0,0,0,3,0.309666666666667,0.00907377172587747,0,0
"ballerinalang_ballerina","SUCCESS","SUCCESS",605,1,0,3,118.666666666667,0.577350269189626,11.4313333333333,0.198154821625247
"banq_jdonframework","SUCCESS","SUCCESS",14,5,0,3,7.751,0.212605268043856,6.47033333333333,0.170071553568883
"basho_riak-java-client","SUCCESS","SUCCESS",367,59,0,3,49.0696666666667,1.09803885784308,39.8296666666667,0.962593025807539
"BatooOrg_BatooJPA","SUCCESS","SUCCESS",0,0,0,3,2.13866666666667,0.0603351749258535,0,0
"bauerca_drag-sort-listview","FAILURE","FAILURE",0,0,0,3,0.667,0.0202977831301844,0,0
"bazaarvoice_jolt","SUCCESS","SUCCESS",19,3,0,3,37.5076666666667,1.46690467765746,1.07266666666667,0.0245831920899897
"benas_jql","SUCCESS","SUCCESS",1,1,0,3,8.89866666666667,0.287906813627836,0.413,0.0166433169770932
"Berico-Technologies_CLAVIN","SUCCESS","FAILURE",80,16,44,3,13.0006666666667,0.22996159099583,11.0686666666667,0.190867318662293
"bfwg_springboot-jwt-starter","SUCCESS","SUCCESS",10,2,0,3,8.08466666666667,0.0989663242387699,0.664,0.0122882057274446
"biezhi_wechat-robot","SUCCESS","FAILURE",2,1,1,3,13.62,0.360155521962388,12.164,0.383437087408091
"bitcoinj_bitcoinj","SUCCESS","SUCCESS",5243,65,0,3,91.3333333333333,0.577350269189626,82.1186666666667,0.864688575923916
"blackberry_WebWorks","SUCCESS","SUCCESS",0,0,0,3,3.469,0.0696347614342149,0,0
"blynkkk_blynk-server","FAILURE","FAILURE",12,5,0,3,5.90333333333333,0.137143477181138,0.695666666666667,0.0195021366350801
"bmwcarit_barefoot","SUCCESS","FAILURE",39,13,4,3,3.531,0.0205182845286834,0.998666666666667,0.0572916515151494
"Borisvl_bigbash","SUCCESS","SUCCESS",16,9,0,3,4.11766666666667,0.0419324854180305,0.391666666666667,0.0102143689640297
"bouncestorage_chaos-http-proxy","SUCCESS","SUCCESS",21,3,0,3,93,8.66025403784439,91.9133333333333,8.66516326062777
"boundary_fasttuple","SUCCESS","SUCCESS",18,5,0,3,4.26433333333333,0.0246644143115812,0.472666666666667,0.00057735026918961
"brahalla_Cerberus","SUCCESS","SUCCESS",22,8,0,3,12.3673333333333,0.238080518592625,1.68566666666667,0.00321455025366438
"bramp_ffmpeg-cli-wrapper","SUCCESS","FAILURE",108,23,11,3,7.22266666666667,0.109600790751405,3.05966666666667,0.0453908948285153
"brianfrankcooper_YCSB","SUCCESS","SUCCESS",112,19,0,3,270,1.73205080756888,203.405666666667,1.15384588803416
"brianmcmichael_SAGU","SUCCESS","FAILURE",43,1,5,3,2.765,0.0175783958312469,0.326333333333333,0.00577350269189626
"BroadleafCommerce_BroadleafCommerce","SUCCESS","SUCCESS",383,70,0,3,51.7676666666667,1.21477172066744,30.018,0.943400233199035
"Bukkit_Bukkit","SUCCESS","SUCCESS",906,38,0,3,1.83533333333333,0.00680685928555401,0.412666666666667,0.0207444771766688
"bwssytems_ha-bridge","SUCCESS","SUCCESS",4,4,0,3,1.428,0.0435545634807652,0.0813333333333333,0.00404145188432738
"bytedeco_javacpp-presets","FAILURE","FAILURE",0,0,0,3,0.881333333333333,0.0115902257671425,0,0
"bytedeco_javacv","FAILURE","FAILURE",0,0,0,3,0.742333333333333,0.0138684293751432,0,0
"caelum_mamute","SUCCESS","FAILURE",294,69,79,3,10.696,0.0773498545570706,8.15666666666666,0.0563057131500292
"caelum_vraptor","FAILURE","FAILURE",1139,164,0,3,9.46566666666667,0.389791397202829,6.916,0.372016128682615
"caelum_vraptor4","SUCCESS","FAILURE",875,120,2,3,20.5173333333333,0.449873685975668,3.62166666666666,0.108854643140904
"CamelCookbook_camel-cookbook-examples","SUCCESS","FAILURE",451,287,1,3,346.666666666667,0.577350269189626,326.172,0.864382438507346
"camunda_camunda-bpm-platform","FAILURE","FAILURE",13524,873,4,3,642,1.73205080756888,565.158333333333,1.23617164396176
"caskdata_cdap","FAILURE","FAILURE",0,0,0,3,2.61833333333333,0.0571168393149808,0,0
"caskdata_tephra","FAILURE","FAILURE",0,0,0,3,1.07133333333333,0.0571780843797108,0,0
"castagna_jena-examples","SUCCESS","SUCCESS",0,0,0,3,0.935666666666667,0.0155670592384474,0,0
"cbeust_testng-eclipse","?","SUCCESS",0,0,0,1,899,NA,0,NA
"cbeust_testng-eclipse","SUCCESS","SUCCESS",0,0,0,2,54.9175,0.482953931550412,0,0
"cdk_cdk","SUCCESS","FAILURE",20234,692,3,3,74,3.46410161513775,35.9866666666667,0.0698880056471322
"centic9_jgit-cookbook","SUCCESS","SUCCESS",4,3,0,3,8.26566666666667,1.05003111065022,6.989,1.03986008674244
"cescoffier_vertx-microservices-workshop","FAILURE","FAILURE",0,0,0,3,1.63533333333333,0.0510522608053094,0,0
"chenlb_mmseg4j-core","SUCCESS","SUCCESS",47,7,0,3,1.464,0.0434856298103178,0.336,0.00360555127546399
"chewiebug_GCViewer","SUCCESS","FAILURE",330,51,7,3,4.998,0.13839075113605,2.142,0.0305122926047853
"chocotan_lolibox","SUCCESS","FAILURE",2,2,1,3,20.1453333333333,0.357567243093287,0.026,0.002
"chocoteam_choco-solver","SUCCESS","FAILURE",0,0,0,3,38.4943333333333,0.892157123680203,0,0
"chrisvest_stormpot","SUCCESS","SUCCESS",372,10,0,3,9.254,0.0766224510179623,4.70166666666667,0.057465931936525
"citerus_dddsample-core","SUCCESS","SUCCESS",92,34,0,3,5.77633333333333,0.19022180036298,1.28766666666667,0.0309246395829173
"clojure_clojure","SUCCESS","SUCCESS",0,0,0,3,88.6666666666667,0.577350269189626,0,0
"cloudera_kitten","FAILURE","FAILURE",5,2,0,3,8.36233333333333,0.151671794785099,0.340666666666667,0.0231156512634477
"CloudSlang_cloud-slang","SUCCESS","SUCCESS",1089,116,0,3,123.666666666667,2.88675134594813,76.7586666666667,3.33377403753367
"cobbzilla_s3s3mirror","SUCCESS","FAILURE",15,2,8,3,1.44866666666667,0.0388372673257701,0.149333333333333,0.00585946527708231
"codecentric_spring-boot-admin","FAILURE","FAILURE",36,7,0,1,12.452,NA,1.96,NA
"codecentric_spring-boot-admin","FAILURE","FAILURE",162,47,0,2,46.236,0.834386001800126,31.165,0.315369624409194
"codefollower_Tomcat-Research","SUCCESS","FAILURE",1691,220,69,3,736.333333333333,83.9305268262587,729.195,83.8689559312621
"codelibs_fess","SUCCESS","SUCCESS",113,31,0,3,19.5633333333333,0.281791293927498,13.1076666666667,0.321145346118128
"codenvy_codenvy","FAILURE","FAILURE",35,8,0,3,70.6666666666667,4.16333199893227,2.81466666666667,0.00986576572463243
"CodeStory_fluent-http","SUCCESS","FAILURE",409,90,2,3,45.1706666666667,1.20293903974114,42.3113333333333,1.20037174797365
"Coding_WebIDE-Backend","FAILURE","FAILURE",0,0,0,3,0.896666666666667,0.0302875111776015,0,0
"codingXiaxw_seckill","FAILURE","FAILURE",0,0,0,3,1.23033333333333,0.0843583625572079,0,0
"Comcast_cmb","SUCCESS","FAILURE",140,38,102,3,53.5706666666667,0.0155670592384503,45.672,0.0250599281722859
"cometd_cometd","FAILURE","FAILURE",712,123,2,3,1178.33333333333,10.1159939369957,1144.64566666667,0.942961469697258
"coolcooldee_sloth","SUCCESS","SUCCESS",0,0,0,3,1.14033333333333,0.0587054795852426,0,0
"coreos_jetcd","SUCCESS","FAILURE",89,1,21,3,37.037,0.0377226722277208,16.3103333333333,0.157328742870886
"CorfuDB_CorfuDB","SUCCESS","SUCCESS",280,51,0,3,193.333333333333,18.5831464863551,180.607666666667,17.9353437194087
"couchbaselabs_elasticsearch-transport-couchbase","FAILURE","FAILURE",0,0,0,3,0.436,0.012,0,0
"crashub_crash","FAILURE","FAILURE",809,154,0,3,52.9276666666667,1.40197087463803,45.0383333333333,1.42180530781585
"cucumber_cucumber-java-skeleton","SUCCESS","SUCCESS",5,1,0,3,1.51133333333333,0.0169213868619961,0.014,0
"Cue_greplin-bloom-filter","SUCCESS","SUCCESS",16,1,0,3,1.09866666666667,0.0820081296783028,0.124666666666667,0.00568624070307733
"dadoonet_fscrawler","SUCCESS","SUCCESS",0,0,0,3,6.86133333333333,0.184185594804082,0,0
"dangdangdotcom_config-toolkit","SUCCESS","SUCCESS",0,0,0,3,1.28966666666667,0.05844940832321,0,0
"danieldk_dictomaton","SUCCESS","SUCCESS",221,11,0,3,8.12166666666667,0.0753945179262619,6.463,0.0746659226153405
"dashbuilder_dashbuilder","FAILURE","FAILURE",890,141,0,3,93.6666666666667,1.52752523165195,30.5133333333333,0.235181490201372
"databricks_learning-spark","SUCCESS","SUCCESS",0,0,0,3,1.23533333333333,0.0189296944860008,0,0
"davidB_scala-maven-plugin","SUCCESS","FAILURE",7,3,1,3,4.79866666666667,0.0642598889925378,0.021,0.00173205080756888
"davidmoten_geo","SUCCESS","SUCCESS",92,9,0,3,3.83033333333333,0.0735005668912378,1.518,0.0703775532396517
"davidmoten_rtree","SUCCESS","SUCCESS",297,32,0,3,15.5883333333333,0.374521472459636,12.5156666666667,0.295831596239033
"davidmoten_rxjava-jdbc","SUCCESS","SUCCESS",450,21,0,3,6.20766666666667,0.0922189423780893,3.103,0.0623858958419289
"dboissier_jenkins-control-plugin","?","?",0,0,0,3,0,0,0,0
"dboissier_mongo4idea","?","?",0,0,0,3,0,0,0,0
"dcaoyuan_nbscala","SUCCESS","SUCCESS",0,0,0,3,37.8566666666667,0.259164683808064,0,0
"dcm4che_dcm4che","FAILURE","FAILURE",289,45,0,3,17.928,0.17951880124377,5.03733333333333,0.00960902353693267
"ddf_Minim","SUCCESS","SUCCESS",0,0,0,3,2.93666666666667,0.0190875177362939,0,0
"ddf-project_DDF","SUCCESS","FAILURE",0,0,0,3,371.333333333333,0.577350269189626,0,0
"deathmarine_Luyten","SUCCESS","SUCCESS",0,0,0,3,0.921333333333333,0.0219393102292058,0,0
"debezium_debezium","SUCCESS","SUCCESS",458,58,0,3,29.31,3.56109702198634,21.4063333333333,1.0771733070093
"decebals_pf4j","SUCCESS","SUCCESS",21,6,0,3,2.103,0.0278747197295326,0.453,0.001
"DeemOpen_zkui","SUCCESS","SUCCESS",0,1,0,3,1.31766666666667,0.083428612198294,0,0
"deeplearning4j_DataVec","SUCCESS","SUCCESS",350,91,0,3,98,2.64575131106459,68.8453333333333,2.74112063458237
"deeplearning4j_deeplearning4j","FAILURE","FAILURE",0,0,0,3,2.288,0.0453982378512647,0,0
"deeplearning4j_dl4j-examples","SUCCESS","SUCCESS",0,0,0,3,3.73233333333333,0.0580459588027739,0,0
"deeplearning4j_nd4j","FAILURE","FAILURE",16,9,2,3,16.367,0.179156356292485,2.59866666666667,0.0475008771848831
"deeplearning4j_rl4j","FAILURE","FAILURE",0,0,0,3,1.59166666666667,0.0237135685491098,0,0
"devnied_EMV-NFC-Paycard-Enrollment","FAILURE","FAILURE",65,21,0,3,3.80233333333333,0.0496923870762246,0.786666666666667,0.0211266025033211
"dexter_dexter","?","?",0,0,0,3,0,0,0,0
"Diablo-D3_DiabloMiner","SUCCESS","SUCCESS",0,0,0,3,2.187,0.028,0,0
"dianping_zebra","SUCCESS","FAILURE",381,50,254,3,14.1386666666667,0.145726913551798,0.117333333333333,0.00115470053837924
"dibbhatt_kafka-spark-consumer","SUCCESS","SUCCESS",5,2,0,3,11.3733333333333,0.780139303799862,9.72233333333333,0.790119822136701
"dieforfree_qart4j","SUCCESS","SUCCESS",1,1,0,3,1.11833333333333,0.016921386861996,0.002,0
"diegoceccarelli_json-wikipedia","FAILURE","FAILURE",0,0,0,3,5.81,0.754,0,0
"digitalfondue_lavagna","SUCCESS","SUCCESS",478,62,0,3,43.328,1.01636459993449,25.3943333333333,0.709931217325547
"DigitalPebble_storm-crawler","SUCCESS","SUCCESS",81,23,0,3,9.259,0.185086466279952,5.811,0.122747708736253
"docker-java_docker-java","SUCCESS","SUCCESS",261,1,0,3,11.5356666666667,0.014502873278538,4.76766666666667,0.072665902136651
"documents4j_documents4j","SUCCESS","SUCCESS",134,29,0,3,25.2553333333333,0.228171718960377,14.0093333333333,0.0687337859668271
