name,compiled,tested,tests,suites,failures,runs,mvn_time_avg,mvn_time_sd,xml_time_avg,xml_time_sd,perc_failures,timecost_group
winder_Universal-G-Code-Sender,SUCCESS,SUCCESS,143,19,0,3,21.6856666666667,0.144583309317962,12.255,0.0165227116418583,0.00,short
windy1_google-places-api-java,SUCCESS,FAILURE,1,1,1,3,1.776,0.00781024967590669,0.313,0.013076696830622,100.00,short
winterbe_github-matrix,SUCCESS,FAILURE,2,2,2,3,4.21966666666667,0.179900898645152,2.75866666666667,0.218852309408271,100.00,short
wks_ik-analyzer,SUCCESS,FAILURE,4,3,1,3,2.035,0.0249799919935936,0.222,0.011,25.00,short
woorea_openstack-java-sdk,SUCCESS,SUCCESS,12,3,0,3,2.50233333333333,0.0755932095715834,0.322666666666667,0.0030550504633039,0.00,short
wso2_msf4j,SUCCESS,SUCCESS,264,3,0,3,181,4.35889894354067,39.674,0.22363139314506,0.00,short
xiaolongzuo_niubi-job,SUCCESS,FAILURE,45,13,3,3,4.841,0.0338673884437522,0.781,0.0453100430368367,6.67,short
XiaoMi_linden,SUCCESS,SUCCESS,118,26,0,3,31.2426666666667,0.49643764294555,16.9013333333333,0.249608359902738,0.00,short
xmlunit_xmlunit,SUCCESS,FAILURE,400,30,74,3,3.906,0.0402864741569675,1.58866666666667,0.0329292170167062,18.50,short
yago-naga_aida,SUCCESS,SUCCESS,49,27,0,3,56.9683333333333,0.246287095344709,47.1166666666667,0.259095220591441,0.00,short
YahooArchive_samoa,SUCCESS,SUCCESS,44,10,0,3,46.6143333333333,0.325859376623312,42.153,0.296352830254754,0.00,short
yahoo_egads,SUCCESS,SUCCESS,21,1,0,3,6.83166666666667,0.0410528115155751,3.209,0.0667008245826091,0.00,short
yahoo_mysql_perf_analyzer,SUCCESS,SUCCESS,1,1,0,3,4.57133333333333,0.127020995639829,0.003,0,0.00,short
yahoo_samoa,SUCCESS,SUCCESS,44,10,0,3,47.1693333333333,0.421139327697297,42.672,0.490890008046612,0.00,short
yahoo_storm-yarn,SUCCESS,FAILURE,3,3,1,3,32.807,0.297368458313923,27.858,0.134309344425471,33.33,short
yasserg_crawler4j,SUCCESS,SUCCESS,18,13,0,3,34.94,0.0997396611183335,28.2946666666667,0.0398036849215402,0.00,short
yegor256_cactoos,SUCCESS,SUCCESS,304,110,0,3,6.566,0.0219317121994614,8.42266666666667,0.442254828501995,0.00,short
yegor256_eo,SUCCESS,SUCCESS,33,20,0,3,5.05833333333333,0.109427297021051,1.21533333333333,0.0440037877157562,0.00,short
yegor256_rultor,SUCCESS,SUCCESS,142,66,0,3,16.6403333333333,0.115768447054166,138.464,0.366370031525482,0.00,medium
yegor256_takes,SUCCESS,SUCCESS,419,148,0,3,11.4243333333333,0.302022074248445,63.4446666666667,2.56189116344416,0.00,medium
yegor256_xembly,SUCCESS,SUCCESS,59,16,0,3,5.57,0.0156204993518136,9.836,0.222573583338185,0.00,short
ysc_HtmlExtractor,SUCCESS,SUCCESS,3,3,1,3,13.4663333333333,0.365929410314795,10.5586666666667,0.505348724479772,33.33,short
ysc_word,SUCCESS,SUCCESS,43,13,0,3,31.2886666666667,0.83543062748102,27.3586666666667,0.757998900614853,0.00,short
zalando_bigbash,SUCCESS,SUCCESS,16,9,0,3,4.20866666666667,0.0661236215987401,0.399666666666667,0.0107857931249089,0.00,short
zalando_zalenium,SUCCESS,FAILURE,55,7,2,3,24.611,0.892482492825489,22.398,0.893644784016558,3.64,short
zeromq_jeromq,SUCCESS,SUCCESS,91,45,0,3,33.587,0.144696233537709,29.5453333333333,0.0620832774048963,0.00,short
zeromq_jzmq,SUCCESS,FAILURE,40,1,33,3,3.297,0.031224989991992,0.603,0.0137477270848675,82.50,short
zhangxd1989_spring-boot-cloud,SUCCESS,FAILURE,4,2,1,3,22.3313333333333,0.542919269627938,3.39966666666667,0.0794313120459013,25.00,short
zouzg_mybatis-generator-gui,SUCCESS,SUCCESS,9,2,0,3,1.45066666666667,0.010598742063723,0.272,0.0113578166916006,0.00,short
