created_at,default_branch,fork,full_name,ismaven,pushed_at,rev,size,stargazers_count
2016-11-01T06:28:22Z,master,False,deepdsl/deepdsl,True,2018-05-08T00:28:19Z,b87667af0863c43646ee4d1044e7dd7dad07f70a,13173,130
2017-12-26T08:31:50Z,master,False,longfeizheng/sso-merryyou,True,2018-05-09T12:11:07Z,7900c5f0e885faff9aa727a0146fdd99799aad70,2985,167
2014-04-04T09:21:52Z,master,False,oxo42/stateless4j,True,2018-05-10T17:05:21Z,3dd512049f7920f492838f1e09fb7c5abfc6bbcf,236,428
2017-05-17T12:44:32Z,master,False,yuantiku/ytk-learn,True,2018-05-10T04:11:36Z,6027310e334e69ff54c75799733a699f41565e2e,806,285
2018-03-10T16:06:18Z,master,False,nomico271/SSM_HRMS,True,2018-05-10T15:46:42Z,cfbf7f6eed38633a5305173f719bb34bfe548c88,12152,213
2017-10-07T04:31:29Z,master,False,lewky/seckill,True,2018-05-10T16:34:11Z,ceaef82f2dbdadb7762054ac1364729c05eee91a,50,175
2015-05-19T17:23:13Z,master,False,ozlerhakan/mongolastic,True,2018-05-10T13:02:57Z,e7456115f39c9cff56888a9314515ea52e5c7542,202,100
2011-03-25T20:38:03Z,master,False,jkrasnay/sqlbuilder,True,2018-05-12T23:00:32Z,7f9627b6c04bfcc979585e2c952a1ab00ca58b9b,287,113
2012-07-18T18:07:09Z,master,False,ron190/jsql-injection,True,2018-05-13T18:37:59Z,eb97df4cbedad969cd6f80da1fb1d5bf2a0dc48d,7065,592
2015-10-10T06:05:04Z,master,False,HuaweiBigData/StreamCQL,True,2018-05-14T10:04:00Z,f5a809c97cb6599ab0e18beb88fb98264c588b39,3720,386
2014-07-20T07:11:52Z,master,False,JakeWharton/byteunits,True,2018-05-14T10:37:52Z,1a5943573c73490432014bc70571cd0fb4ac1baf,282,131
2013-06-02T12:52:20Z,master,False,llohellohe/zookeeper,True,2018-05-15T07:33:37Z,82ea61368a3c559a0f80cc6a5098bb2b83e852fb,770,807
2011-06-07T09:51:29Z,master,False,alibaba/asyncload,True,2018-05-15T12:44:35Z,9891e7086bff81ebdd4991435d21b549e48e874d,97,544
2015-08-03T00:41:43Z,master,False,zbum/netty-spring-example,True,2018-05-15T05:08:40Z,08c64813aa4c44ab8a91de03e773927b1f199e6a,30,138
2018-04-15T16:02:33Z,master,False,pyloque/rpckids,True,2018-05-15T06:45:48Z,1ec0ca6f2f4069c8a552d8b45547d0356cd3c60d,24,107
2012-05-11T18:20:14Z,master,False,facebookarchive/nifty,True,2018-05-16T19:04:25Z,ccacff7f0a723abe0b9ed399bcc3bc85784e7396,1005,856
2017-08-19T06:28:45Z,master,False,kanjielu/jeeves,True,2018-05-16T02:19:01Z,919ba84f56efbc4c7aa01b594d3d45dfb6f3504e,279,235
2014-09-08T09:39:37Z,master,False,blockchain/api-v1-client-java,True,2018-05-16T00:36:29Z,3f75830d6f539cb752c4c3e1522ea492216c6277,304,121
2017-04-18T12:30:01Z,maintenance,False,uartois/sonar-golang,True,2018-05-19T10:06:41Z,c57c5baba1b546642bfdf56d6be8d4ef06edcbf8,515,188
2017-06-06T06:21:00Z,master,False,jiangjingming/springboot-study,True,2018-05-19T08:18:37Z,70ec9cfc5bb887f2ac226a80a95ec8bb9d280ba0,127,133
2011-02-22T15:14:20Z,master,False,carrotsearch/hppc,True,2018-05-21T10:33:57Z,e359e9da358e846fcbffc64a765611df954ba3f6,45466,573
2016-03-06T07:14:43Z,master,False,NetSPI/JavaSerialKiller,True,2018-05-21T22:24:28Z,df29d8e124ec365e2259ce039c4c234761a5fbb7,62,119
2016-03-19T13:26:36Z,master,False,judasn/Basic-Single-Module-SSM,True,2018-05-22T01:56:55Z,c454b8088c78e087a0c6e7e083afdac38fc36bca,228,370
2017-07-26T14:28:56Z,master,False,abel533/guns,True,2018-05-24T13:49:52Z,d77abb16a633f3e88260816b4a72425dca926d99,7349,613
2018-04-03T02:40:19Z,master,False,leecho/cola-cloud,True,2018-05-24T02:44:43Z,fbe5ad931b3328825c8630d9b943d5508990382f,3775,149
2017-09-08T00:51:07Z,master,False,kawhii/sso,True,2018-05-25T09:33:00Z,3f163a3c1a8afcd1045642d195551105330faa97,438,434
2016-12-23T04:10:04Z,master,False,shunfei/indexr,True,2018-05-25T07:01:45Z,d55e924982f7d756ec8c267e178c8d7225121bcd,2424,389
2012-06-06T18:51:45Z,master,False,winterstein/Eclipse-Markdown-Editor-Plugin,True,2018-05-28T10:08:20Z,0c34035f0410292c0df427aba29c83bada1e817e,743,265
2015-02-03T03:04:49Z,master,False,medallia/Word2VecJava,True,2018-05-28T17:21:00Z,eb31fbb99ac6bbab82d7f807b3e2240edca50eb7,5483,155
2018-01-15T13:37:47Z,master,False,longfeizheng/security-oauth2,True,2018-05-28T08:07:55Z,8a9d222263de22960f97210445e1205b6f0c2df9,59,115
2015-03-08T15:59:23Z,master,False,nativelibs4java/JNAerator,True,2018-05-29T19:39:44Z,ac73c9e491b7211f2e1278fb4a7c6cedd46f0cf5,16195,247
2016-06-11T22:24:23Z,master,False,fhussonnois/kafkastreams-cep,True,2018-05-29T22:13:48Z,1f6b0bdc88dccf1bbdc34e0cd44c702614996cb8,366,201
2012-08-20T15:14:19Z,master,False,abc9070410/JComicDownloader,True,2018-05-29T14:20:49Z,2a38847a0899ce27294d7e4c93000caa6733ef68,19353,200
2013-11-22T23:05:08Z,master,False,h3xstream/http-script-generator,True,2018-05-29T19:26:08Z,e91e59a1192be8a67600a6789c423a2bc1a4cc23,19121,183
2012-10-29T14:37:05Z,master,False,odrotbohm/spring-restbucks,True,2018-05-30T17:40:09Z,85ce832553a1e15cde6b6035d464f3e3b9601926,608,781
2016-11-24T07:55:44Z,master,False,je-ge/spring-boot,True,2018-05-31T07:14:15Z,a57d40d44b6f31323524dc5f422dbff1748cd2ea,784,310
2013-09-10T06:11:54Z,master,False,RamosLi/dbay-apns-for-java,True,2018-05-31T07:06:22Z,39ad64fb222b60fcec76952fea4582f055479dc7,879,231
2015-11-17T08:04:27Z,master,False,smallnest/Jax-RS-Performance-Comparison,True,2018-06-01T10:54:16Z,6f4dfbbeae2541d0623f5127e44e4853b769a2c4,10832,166
2018-05-17T03:19:58Z,master,False,alibaba/tac,True,2018-06-02T04:00:46Z,80f8f6126ed652ac2b4ee353ccbe88496c9a882a,8308,197
2016-11-24T04:44:44Z,master,False,brianway/webporter,True,2018-06-04T09:09:20Z,2619dfaafca7a82f70e938f5b6efd6d9f4110554,141,1850
2017-03-03T06:57:32Z,develop,False,Pay-Group/best-pay-sdk,True,2018-06-04T12:14:59Z,3ec85cbb0639843a8c1cc8e0e51e33a6b2fa47db,377,1237
2015-01-12T06:09:23Z,master,False,chwshuang/web,True,2018-06-05T05:12:56Z,b70de533fa3a3462f72d5c230bcfc5fb179f4e0e,3595,393
2014-12-10T20:03:46Z,master,False,vdmeer/asciitable,True,2018-06-05T15:59:40Z,b6a73710271c89f9c749603be856ba84a969ed5f,874,169
2011-12-11T08:28:41Z,master,False,peter-lawrey/Java-Thread-Affinity,True,2018-06-06T12:21:27Z,8687240fc077bba576a7408afa9e1a137560acc9,399,351
2016-06-16T06:53:15Z,master,False,liyifeng1994/seckill,True,2018-06-07T07:47:42Z,eb0e6ffb3ff5326b1bbe794024f71f64e5d2cb66,12318,402
2014-11-22T08:28:29Z,master,False,cternes/openkeepass,True,2018-06-07T18:25:44Z,4a354aecaea38af3c0dce5eb81b533f297e8d94f,993,122
2013-06-18T07:58:10Z,master,False,jclagache/spring-data-mybatis,True,2018-06-07T07:29:35Z,de27ef782e004a1f2bd5bf318c3aa917330c6507,66,121
2015-01-15T08:47:40Z,master,False,origoni/spring-blog,True,2018-06-07T09:43:19Z,bdf6b3d6aa53a628f423a43c4863591648cabbee,825,104
2017-01-13T17:00:30Z,master,False,voyages-sncf-technologies/cerebro,True,2018-06-07T15:46:16Z,e6a34306b47bab48c2648d08a1fd4b43f7da3590,660,100
2017-05-03T07:03:17Z,master,False,FlowCI/flow-platform,True,2018-06-08T00:37:43Z,e209bf52a2fa5e9792c9ee7f7ea2558f742b4fe9,6259,719
2016-09-19T12:40:21Z,master,False,cyfonly/FLogger,True,2018-06-08T05:38:01Z,46ddbdc4a46bd4ae6c1eec420344e854770542b4,118,484
2016-07-27T11:04:29Z,master,False,T-baby/ICERest,True,2018-06-08T06:34:50Z,9ca90f392c2738fe26990be7559631227d76f070,232,120
2017-01-31T18:52:45Z,master,False,sdaschner/scalable-coffee-shop,True,2018-06-09T06:28:22Z,e99b15f88b47b1d25255f1be8d4fd56f397e3d26,144,261
2018-02-23T04:43:17Z,master,False,zc-zh-001/ShadowSocks-Share,True,2018-06-09T09:57:11Z,e6be66ae90243f75f6593fd3c6fd087665fea9cc,42020,250
2016-10-20T09:53:48Z,master,False,MLnick/elasticsearch-vector-scoring,True,2018-06-10T17:03:35Z,4b54b54c5e15f74717241827c7b73c5b42cdcbac,20,174
2014-10-21T09:29:23Z,master,False,dangdangdotcom/config-toolkit,True,2018-06-11T02:08:55Z,f99984e4dccfa508b89b780e3647e6336b64aee7,499,476
2017-03-22T19:57:24Z,master,False,spring-cloud-samples/sample-zuul-filters,True,2019-03-12T03:05:43Z,98171a1057ffa1620294f5acbdf064aa7e554050,64,158
2010-12-08T21:33:03Z,master,False,trystan/AsciiPanel,True,2018-06-12T22:57:15Z,ac179b10b434ca2f6a761dbc6ec7e7791f51a1c6,248,134
2013-12-06T02:59:12Z,master,False,ICIJ/node-tika,True,2019-01-05T17:35:53Z,3181772cffc817c1e10b5e0206dd6fcd89bd3ba6,302264,123
2012-05-22T06:58:52Z,master,False,facebookarchive/linkbench,True,2018-06-13T20:58:00Z,ac67d54bf291eb9546d5480ffa4b2c2ef9ff0740,15923,353
2009-11-05T02:08:12Z,master,False,samtingleff/jchronic,True,2018-06-13T22:52:20Z,b66bd2815eda3e79adefa2642f8ccf6b4b7586ce,184,105
2013-04-16T08:25:41Z,master,False,dayatang/dddlib,True,2018-06-14T06:39:30Z,7233bef7e7eb063b466fd5e0ffd4048c6c0c2fb7,52576,310
2014-01-22T05:35:03Z,bbg-dev,False,takeseem/diamond,True,2018-06-15T08:15:44Z,bec273399a6ccb3e3f717aff82250c81e32c4a50,380,253
2014-06-02T07:53:04Z,master,False,vladmihalcea/hibernate-master-class,True,2018-06-15T15:29:47Z,a1d897508cb83deb40ebca8bed53583bede25d73,1963,174
2013-10-02T08:04:34Z,master,False,vladmihalcea/vladmihalcea.wordpress.com,True,2018-06-15T15:32:17Z,9619003ad70c2a872573a945873d672a9425137e,396,101
2015-04-30T05:47:26Z,master,False,helyho/Voovan,True,2018-06-16T07:36:51Z,ee5599cc0b3384336f85868d54284f4b40cdb2c1,44416,168
2011-05-28T16:03:33Z,master,False,mikaelhg/urlbuilder,True,2018-06-17T15:25:10Z,be539a4de760e3fab3dcba3b19c8b4ca7931a643,381,150
2014-11-16T21:03:53Z,master,False,ncjones/editorconfig-eclipse,True,2018-06-17T13:03:43Z,45787ee159cf011e7924875db299ba68e70eab24,144,108
2012-12-05T09:05:04Z,master,False,logstash/log4j-jsonevent-layout,True,2018-06-19T00:25:33Z,6fe6dcdbda0245d3a2b59f3bfe47f222468f87e4,591,271
2012-05-21T01:07:09Z,master,False,samaxes/minify-maven-plugin,True,2018-06-19T10:32:48Z,c20ce6beba230f576ed87d902d0afc1398633a4d,2244,199
2018-02-02T12:16:28Z,master,False,Huomen/highdsa,True,2018-06-20T09:59:25Z,ec97827d95fcd118535050a5e96efb6735d11499,5149,211
2016-05-07T14:40:17Z,master,False,phuonglh/vn.vitk,True,2018-06-20T08:49:40Z,bd5a4ff5f4fe3767762425c8d6c56f2a6dd41808,94121,175
2016-11-10T19:25:53Z,master,False,gkcs/Competitive-Programming,True,2018-06-20T14:11:38Z,0de94d3d689d7e16b58c8cbc00b6744a5c6ec2fb,335,137
2018-06-21T07:20:46Z,master,False,OUYANGSIHAI/sihai-maven-ssm-alipay,True,2018-06-21T07:25:46Z,71c6f96bd19c4f4276d5622ce6a60d53f66fe737,112,195
2015-10-07T12:04:27Z,master,False,snicoll/spring-boot-daemon,True,2018-06-22T22:03:54Z,eff38ae909d85e762fc5908211e70e15b104355a,71,165
2015-07-02T17:29:29Z,master,False,paulc4/microservices-demo,True,2018-06-23T14:26:04Z,83dd672dc91a636e393c10c3c2ca2f30c238899e,1145,644
2017-05-22T05:57:15Z,master,False,songxinjianqwe/Chat,True,2018-06-23T15:35:32Z,e68fbf3de5811b062345bbd1ef867bbff1681eb5,7875,164
2016-11-11T22:06:03Z,master,False,lennartkoopmann/nzyme,True,2018-06-24T19:41:21Z,237ad9a58a3fc4077b7da611c2a8b49fbe63d417,814,429
2014-02-22T22:17:47Z,master,False,mlehman/nlp-intent-toolkit,True,2018-06-24T19:01:45Z,f22c96ac633ba69479c015fb0e049d246b076b59,443,113
2014-11-21T17:03:40Z,master,False,abel533/Mybatis-Spring,True,2018-06-25T13:54:13Z,8accac2019ce3e4b1ddc227948db1437bcc39264,1902,813
2016-12-25T10:38:46Z,master,False,zifangsky/WeatherSpider,True,2018-06-25T03:30:07Z,3132eafe2fc271f01069df7a2c64ec6ab57b7269,56358,269
2013-02-19T15:52:12Z,master,False,NetSPI/Wsdler,True,2018-06-25T21:25:36Z,102d9de4a78ee0092473ef6160fe741cf993508d,29464,120
2018-05-07T13:32:19Z,master,False,wmyskxz/Tmall_SSM,True,2018-06-25T09:48:00Z,4acccd2bc0cd06a14de0faa1d24d72b7125be261,1781,110
2018-06-15T03:43:42Z,master,False,alibaba/velocity-spring-boot-project,True,2018-06-26T10:49:47Z,c3d6ac8215d867fd85e65775d2d9d6ce6c06a2f9,108,195
2017-01-10T04:22:14Z,master,False,mraible/jhipster4-demo,True,2018-06-26T19:03:50Z,02f19c01cc911a0a1e1c161460a10c04d4059e76,18045,180
2018-05-24T02:55:48Z,master,False,rebeyond/memShell,True,2018-06-26T09:23:55Z,7ee1d62b2225cd01066f7b4effde4155932611d1,37,119
2011-08-04T02:19:24Z,master,False,gitblit/iciql,True,2018-06-26T09:49:58Z,7c0aec71814f5b1bf4f93a9186b945beec42c70b,1229,111
2014-04-17T12:10:57Z,master,False,tdebatty/java-string-similarity,True,2018-06-27T10:04:32Z,596b1c4bd5bab3d4acaf499027c7a6ac5fc9bce5,675,1839
2010-03-01T11:16:08Z,master,False,pulse00/Symfony-2-Eclipse-Plugin,True,2018-06-27T20:28:26Z,2f9e516f4f669a8fe6a37027c5e54688ce3c656a,79033,221
2013-09-10T23:05:07Z,master,False,aws-samples/aws-java-sample,True,2018-06-28T05:21:10Z,159b1d4edec782c28a13e1cf891f87d01fb6ff0f,75,180
2014-02-02T17:17:38Z,master,False,larsga/Duke,True,2018-06-29T17:47:25Z,6263f9c6e984c26362a76241c7c7ea3bb4469bac,3542,546
2017-08-05T17:05:00Z,master,False,felayman/elasticsearch-full,True,2018-06-29T02:43:25Z,fb78fb8d9a3d009558236e3a460e6accdd5a379f,200,106
2011-01-30T17:56:58Z,master,False,t0xa/gelfj,True,2019-03-13T11:35:37Z,08ae130634c1f085813e76442123cb122fda9ff7,278,177
2017-03-27T18:28:22Z,master,False,mechero/spring-boot-testing-strategies,True,2018-07-01T09:04:25Z,2a34cf055acacf8613e4307e8d48a0297c268efd,208,105
2016-06-21T10:09:02Z,master,False,crossoverJie/SSM,True,2018-07-02T14:32:39Z,1c14460a95c23e2e57fb3fd25b445a0343cad5cf,4404,2687
2017-03-17T12:28:06Z,master,False,ChinaSilence/any-video,True,2018-07-02T13:59:14Z,21d060fe8298677cfc7e0eb02f61611cb8070554,3198,1039
2016-12-08T16:29:35Z,master,False,Nextdoor/bender,True,2018-07-02T23:31:27Z,0d60ca08071b9b44572b3ce4b9866c3e461a7484,1374,142
2014-10-05T21:59:40Z,master,False,khoubyari/spring-boot-rest-example,True,2018-07-03T21:27:29Z,c240070754ac70ee7455293af98eac1c7bf3c6d0,64,401
2017-06-12T07:33:34Z,master,False,uptop/JavaWebSocket,True,2018-07-03T09:41:46Z,ba3e57736b535997479e6ecaa38f2473ddc2e2e3,6,233
2014-03-19T09:46:24Z,master,False,dashbuilder/dashbuilder,True,2018-07-03T13:47:53Z,50ef88210726b4f2f33f1a82eaf0f542e38dedd9,10431,152
2014-11-18T02:33:13Z,master,False,mauricioaniche/repodriller,True,2018-07-03T10:14:56Z,3d36653b39cffd5107e23927fb0dec386b2669c3,1073,123
2015-10-22T07:14:46Z,master,False,ogcs/Okra,True,2018-07-03T13:38:27Z,a20d182385b55f848eff1860fe7e57f680e1b758,588,122
2011-09-17T06:59:42Z,master,False,Nilhcem/FakeSMTP,True,2018-07-05T11:29:35Z,1fea9ab114f836188974763c69254003c514437c,17664,748
2017-11-18T18:43:25Z,master,False,tiagorlampert/sAINT,True,2018-07-05T20:27:06Z,32e05855256ce409bf599cb2d4ade7e96c608e36,10850,300
2017-02-03T09:25:56Z,master,False,piomin/sample-spring-microservices,True,2018-07-05T12:31:13Z,6f1699a62c807604fd21728a70fac8d6ad6e6809,77,230
2017-04-19T13:18:44Z,master,False,hulab/debugkit,True,2018-07-06T09:28:53Z,91ccd9482be73d79f1accbccf9d31447e198145c,20535,657
2016-11-03T11:16:53Z,master,False,codeabovelab/haven-platform,True,2018-07-06T11:21:20Z,bd450c31531ec2eace9d261daf52a65bdd09167d,4630,196
2012-04-15T16:29:25Z,master,False,damnhandy/Handy-URI-Templates,True,2018-07-06T14:13:11Z,017b9feb580f73cc92c145b830775eacb3a31477,5439,168
2016-12-30T16:05:20Z,master,False,habanero-rice/PCDP,True,2018-07-06T21:26:54Z,7b8ec44a084ed675d0ecb4466297b8f8a6767a2d,90,119
2017-07-05T01:02:05Z,master,False,githubofrico/RestSpringMVCDemo,True,2018-07-07T18:14:43Z,557f64ca9b0287a0f5c01dbbcd024ee7e7a8eca1,24,300
2013-05-06T10:18:56Z,master,False,3pillarlabs/socialauth,True,2018-07-07T12:44:34Z,b9dd57742a451b9c688b17a140b08be894866c32,11846,243
2017-04-10T15:35:43Z,master,False,xjtushilei/ScriptSpider,True,2018-07-07T05:02:59Z,ed69feee3da6a59bd86e912f21ca3d2e8920a6ff,110,143
2016-11-18T19:08:05Z,master,False,spring-petclinic/spring-petclinic-rest,True,2018-07-07T08:16:03Z,6479aaa4b3b47b646e3f4c7d6f4fa293ebd2791d,6533,105
2012-10-08T10:56:14Z,master,False,CeON/CERMINE,True,2018-07-09T12:33:11Z,6a253f28fec8ddc5f6eb98d514951c55954f5878,244629,225
2009-11-14T00:52:39Z,master,False,notnoop/java-apns,True,2018-07-10T12:33:11Z,180a190d4cb49458441596ca7c69d50ec7f1dba5,1585,1702
2017-03-28T00:50:20Z,develop,False,rhwayfun/spring-boot-learning-examples,True,2018-07-10T13:25:39Z,d9bfbf93b32ef0221175c802a1a0a779212aaa1f,345,822
2014-03-16T15:56:38Z,master,False,libgdx/box2dlights,True,2018-07-10T09:39:06Z,08cf93a41464f71d32475aaa2fe280dc6af78ff3,640,193
2015-12-23T19:03:25Z,master,False,pavelfatin/typometer,True,2018-07-10T22:35:54Z,2084acfec845fdb3042f0155adffd88f14117c00,1879,145
2016-07-22T07:00:06Z,master,False,apache/distributedlog,True,2018-07-10T17:24:12Z,083eddb9d5a255e0303255f12cd2d681e49d2f53,11829,134
2012-11-21T19:39:35Z,master,False,oldmanpushcart/greys-anatomy,True,2018-07-11T00:47:13Z,e80c55264520c4d2139e8ae6fc2866b447b6d077,1761,2794
2014-08-16T17:31:42Z,master,False,sockeqwe/fragmentargs,True,2018-07-11T11:09:33Z,5de39469ad8071d71208f630296ec374be2ba701,290,1050
2017-07-20T03:20:15Z,master,False,hemin1003/yfax-parent,True,2018-07-11T14:34:51Z,bfb2d4e2641cdd98d87ee1eed0b8ad952f6ff1d6,4807,145
2014-12-08T09:29:48Z,master,False,absolutegalaber/jwt-oauth2-example,True,2018-07-11T12:03:56Z,c93ff8cda25f4b30abc2bdda8475d6eaf910c60f,34,125
2011-05-06T13:57:57Z,trunk,False,Impetus/Kundera,True,2018-07-12T06:50:46Z,268958ab1ec09d14ec4d9184f0c8ded7a9158908,30689,855
2017-07-06T10:34:11Z,master,False,sunysen/naivechain,True,2018-07-12T06:26:02Z,a77c2ca0aff93b0e5b85e86d84e7eaead7bd813e,11,260
2014-03-23T22:54:55Z,master,False,unbescape/unbescape,True,2018-07-12T23:17:53Z,c548da8964d6cfe6c8d1fdd2fb29e8258d8ae0c8,843,186
2017-06-20T13:52:19Z,master,False,wangxinforme/sc,True,2018-07-15T09:41:36Z,97c3a00aececd59e11d042f038eb025138ee14b0,3118,107
2016-10-11T11:02:48Z,master,False,dianping/pigeon,True,2018-07-16T06:15:47Z,6f3b12d68c06b547208515ba9d27759b848365a3,64930,643
2017-08-08T07:05:01Z,master,False,lexburner/oauth2-demo,True,2018-07-16T03:38:24Z,650bcc3700f217bd92b4217f1213ea0e4d33bb3d,79,558
2013-09-27T17:58:25Z,master,False,jmacglashan/burlap,True,2018-07-16T16:15:45Z,cc3b09de81f33e6bed8154144a3183dee8595e32,156778,237
2013-12-21T18:17:24Z,master,False,scireum/parsii,True,2018-07-16T09:50:43Z,fbf686155b1147b9e07ae21dcd02820b15c79a8c,713,120
2013-05-24T13:06:36Z,master,False,zeroturnaround/zt-exec,True,2018-07-17T10:56:00Z,6c3b93b99bf3c69c9f41d6350bf7707005b6a4cd,310,509
2017-07-24T02:58:48Z,master,False,vangao1989/cloudE,True,2018-07-17T01:44:21Z,be4b925ae04fb08d2799d14bd90c5efe9fd7f325,1157,340
2011-02-28T21:06:17Z,master,False,EngineHub/CommandBook,True,2018-07-17T07:33:38Z,7c3efaa982ba60d27d09b90760c0b3f0f58ddb39,1598,130
2015-08-19T23:06:39Z,master,False,awslabs/dynamodb-janusgraph-storage-backend,True,2018-07-18T14:18:35Z,e7ba180d2c40d8ea777e320d9a542725a5229fc0,1154,385
2017-03-31T10:34:29Z,master,False,youzan/bugCatcher,True,2018-07-18T03:57:05Z,b1dc089161ddec3e5679aca23cf6816f2a266968,861,375
2015-10-19T11:15:59Z,master,False,linux-china/spring-boot-dubbo,True,2018-07-18T22:05:54Z,d75949215145939caeb97da69b56798b92fd07e9,167,286
2016-11-16T08:27:34Z,master,False,linux-china/dubbo3,True,2018-07-18T22:11:31Z,a3fa2dbf2d94e54c532a655f776f96f2492f0617,6275,238
2017-04-28T12:08:27Z,master,False,zhangxd1989/spring-boot-cloud,True,2018-07-19T07:22:50Z,e3966d7cefa4fa429d13bbc8de7f4dafbae0de35,1292,1427
2016-07-08T06:14:46Z,master,False,wosyingjun/beauty_ssm,True,2018-07-19T06:19:24Z,47900a0a6c573e7080fc43b0750a8eb7b38a0526,74,1255
2015-06-14T10:22:12Z,master,False,adamheinrich/native-utils,True,2018-07-19T19:28:27Z,e6a39489662846a77504634b6fafa4995ede3b1d,19,124
2014-08-26T12:29:14Z,master,False,davidmoten/rtree,True,2018-07-20T20:39:16Z,236680b5ce46a14265b5c027356c66d2ee9d9f8b,1648,714
2014-07-26T08:05:45Z,master,False,mongobee/mongobee,True,2018-07-20T22:55:33Z,4e1ec5e381121fc9e5ad54881c84029114bafa52,457,291
2015-09-30T19:30:57Z,master,False,dadepo/exploringCQRSwithAxon,True,2018-07-21T17:41:16Z,3e9872c10610498c4ea540af48504fcbcb76c62d,30,104
2018-05-15T07:35:45Z,master,False,SpringCloud/spring-cloud-dubbo,True,2018-07-23T02:16:07Z,c6dbd5fce35fa38273f53cb79f44806acf0d29ea,60,223
2011-05-18T17:19:02Z,master,False,resthub/resthub-spring-stack,True,2018-07-23T15:04:21Z,f4a44f450656cd69578e9d74cd6eee96c108c929,12892,121
2017-11-24T10:28:55Z,master,False,smallsnail-wh/wh-server,True,2018-07-24T03:41:19Z,5a6032c75064d941ef2c9d28e3e11ef33b5a2365,2873,198
2013-05-06T08:14:17Z,master,False,timboudreau/netty-http-client,True,2018-07-26T20:50:49Z,3b8ed0ab1f2e7fc3e48135e02fd1475a839da161,512,253
2012-10-08T09:50:22Z,master,False,komiya-atsushi/darts-java,True,2018-07-26T04:21:27Z,e2986a55e648296cc0a6244ae4a2e457cd89fb82,125,169
2013-09-04T23:16:59Z,master,False,justinsb/jetcd,True,2018-07-26T20:50:45Z,1e73f1deb7d090748515eb8ab07caa4cc706834e,355,131
2016-12-07T09:49:35Z,master,False,knightliao/CanalX,True,2018-07-26T08:09:38Z,0d41f0c9901ee38689dcbec1d20430691997ded9,250,127
2016-11-15T01:41:08Z,master,False,jslsolucoes/nginx-admin,True,2018-07-26T04:00:05Z,cd83012ef291a45f2e8fbb74fd85299af368167f,2724,124
2012-11-01T11:49:41Z,master,False,Omertron/api-themoviedb,True,2018-07-26T14:09:30Z,bf132d7c7271734e13b58ba3bc92bba46f220118,39081,117
2014-03-21T13:56:19Z,master,False,warmuuh/libsass-maven-plugin,True,2018-07-26T13:39:32Z,ac583a8fb4f0013f878440ada1e72934b218a892,6441,113
2012-11-15T18:10:45Z,master,False,pardom-zz/ActiveAndroid,True,2018-07-27T15:52:20Z,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,18083,4660
2017-10-18T06:21:56Z,master,False,shuaicj/zuul-auth-example,True,2018-07-27T03:14:18Z,369286a635d2f786e9bc01f9b4621138b7027f51,22,150
2013-06-15T07:28:55Z,master,False,ppat/storm-rabbitmq,True,2018-07-27T07:18:57Z,31497247a096469214f3dfaa4cd47360c65ab039,249,123
2014-07-29T07:08:09Z,master,False,yanghua/banyan,True,2018-07-27T07:47:16Z,eff18b0d28e13b6e7eecb886ab23d8211079d5ba,42178,115
2015-02-11T13:49:35Z,master,False,SeldonIO/seldon-server,True,2018-07-28T07:43:58Z,bbb756637c8c3f1b2d0ceef6d5d00f27cf4b84ab,3685,1383
2017-02-08T08:21:02Z,master,False,xujeff/tianti,True,2018-07-28T02:00:06Z,ba2b2caeacb366ae5ea96422e6ae3019c0095dce,29269,864
2018-01-24T08:24:01Z,master,False,hank-whu/turbo-rpc,True,2018-07-28T02:29:49Z,3c7316d8a9238feb64ec1caa4f544c167fbe074b,349,301
2013-02-13T09:22:50Z,master,False,dandelion/dandelion-datatables,True,2018-07-28T04:48:51Z,a33711b76c7b1f16cf4da95419d1d6181be86d60,7301,110
2015-08-10T19:38:33Z,master,False,darrachequesne/spring-data-jpa-datatables,True,2018-07-29T09:17:58Z,0174dec8f52595a8e4b79f32c79922d64b02b732,181,227
2012-07-20T10:38:33Z,master,False,facebook/jcommon,True,2018-07-30T05:27:44Z,bc8865a0a380ca79cf2f4bbc63c123f295dafaed,7081,622
2017-11-29T13:08:01Z,master,False,leechenxiang/imooc-springboot-starter,True,2018-07-30T02:35:37Z,0ce626fe26adb629f569eec11c9472385d06ff72,97,531
2014-06-13T02:46:21Z,master,False,vito16/shop,True,2018-07-30T09:17:30Z,0afad63633640da7ec7315a0474f00e461077735,3936,322
2015-08-30T09:48:34Z,master,False,Javen205/SSM,True,2018-07-30T08:33:09Z,eb1facc961fa613abb4aecd755467c2364d46d24,164,175
2014-06-27T18:51:37Z,master,False,mesos/storm,True,2018-07-30T21:11:20Z,12c94dfb99a53f4eba00a132dfdacfac60f4052b,697,144
2017-09-06T20:04:49Z,master,False,coderzc/biubiu,True,2018-07-31T09:28:22Z,befac06a2348f906974179ba041ff50073443131,44985,153
2018-03-06T04:59:40Z,master,False,SpringCloud/spring-cloud-gray,True,2018-08-01T09:52:19Z,0a6dde809ced4e051cb46981b52218f421f6f5e4,1162,234
2017-07-11T03:22:26Z,master,False,drtrang/druid-spring-boot,True,2018-08-01T08:27:40Z,d21c2168052f39c8fe099612aa6962d2e51a7a5a,320,231
