name,exec_id,compiled,tested,mvn_test_time,xml_time,tests,suites,failures
apache_flume,0816180012,SUCCESS,FAILURE,70,64.935,54,6,6
pranab_sifarish,0822082044,FAILURE,FAILURE,0.495,0,0,0,0
pranab_sifarish,0820095722,FAILURE,FAILURE,0.49,0,0,0,0
pranab_sifarish,0818134515,FAILURE,FAILURE,0.492,0,0,0,0
tamingtext_book,0822082044,SUCCESS,FAILURE,73,55.653,22,22,18
tamingtext_book,0820095722,SUCCESS,FAILURE,73,55.689,22,22,18
tamingtext_book,0818134515,SUCCESS,FAILURE,73,55.714000000000006,22,22,18
apache_wicket,0822082044,SUCCESS,FAILURE,185,124.36500000000031,2564,580,2
apache_wicket,0820095722,SUCCESS,FAILURE,187,125.0910000000002,2564,580,2
apache_wicket,0818134515,SUCCESS,FAILURE,186,125.10200000000009,2564,580,2
sakaiproject_sakai,0822082044,SUCCESS,SUCCESS,357,261.4719999999999,1392,223,0
sakaiproject_sakai,0820095722,SUCCESS,SUCCESS,356,259.954,1392,223,0
sakaiproject_sakai,0818134515,SUCCESS,SUCCESS,355,260.222,1392,223,0
jenkinsci_docker-build-publish-plugin,0822082044,SUCCESS,SUCCESS,46.827,49.893,10,3,0
jenkinsci_docker-build-publish-plugin,0820095722,SUCCESS,SUCCESS,46.603,49.526,10,3,0
jenkinsci_docker-build-publish-plugin,0818134515,SUCCESS,SUCCESS,46.401,49.376,10,3,0
ihaolin_antares,0822082044,SUCCESS,?,0,0,0,0,0
ihaolin_antares,0820095722,SUCCESS,?,0,0,0,0,0
ihaolin_antares,0818134515,SUCCESS,?,0,0,0,0,0
timmolter_XChange,0822082044,SUCCESS,SUCCESS,90,69.32800000000006,599,247,0
timmolter_XChange,0820095722,SUCCESS,SUCCESS,91,70.23000000000006,599,247,0
timmolter_XChange,0818134515,SUCCESS,SUCCESS,128,107.83200000000005,599,247,0
raphw_byte-buddy,0822082044,FAILURE,FAILURE,42.209,17.448999999999998,7666,588,0
raphw_byte-buddy,0820095722,FAILURE,FAILURE,42.317,17.73599999999997,7666,588,0
raphw_byte-buddy,0818134515,FAILURE,FAILURE,42.419,17.523000000000003,7666,588,0
mesos_hadoop,0822082044,SUCCESS,SUCCESS,0.923,0,0,0,0
mesos_hadoop,0820095722,SUCCESS,SUCCESS,0.888,0,0,0,0
mesos_hadoop,0818134515,SUCCESS,SUCCESS,0.895,0,0,0,0
google_google-java-format,0822082044,FAILURE,FAILURE,19.133,3.87,931,17,0
google_google-java-format,0820095722,FAILURE,FAILURE,20.059,3.9429999999999996,931,17,0
google_google-java-format,0818134515,FAILURE,FAILURE,19.182,3.929,931,17,0
abc9070410_JComicDownloader,0822082044,SUCCESS,SUCCESS,15.384,14.228,8,3,0
abc9070410_JComicDownloader,0820095722,SUCCESS,SUCCESS,17.109,15.967,8,3,0
abc9070410_JComicDownloader,0818134515,SUCCESS,SUCCESS,13.629,12.488,8,3,0
impetus-opensource_Kundera,0822082044,SUCCESS,?,0,11005.024000000018,928,272,400
impetus-opensource_Kundera,0820095722,SUCCESS,?,0,11006.051000000023,928,272,400
impetus-opensource_Kundera,0818134515,SUCCESS,?,0,11005.908000000025,928,272,400
deeplearning4j_DataVec,0829090641,SUCCESS,SUCCESS,101,71.87999999999998,350,91,0
deeplearning4j_DataVec,0829191149,SUCCESS,SUCCESS,97,68.107,350,91,0
deeplearning4j_DataVec,0830044330,SUCCESS,SUCCESS,96,66.549,350,91,0
Microsoft_Git-Credential-Manager-for-Mac-and-Linux,0822082044,SUCCESS,SUCCESS,21.352,17.091000000000005,64,14,0
Microsoft_Git-Credential-Manager-for-Mac-and-Linux,0820095722,SUCCESS,SUCCESS,21.439,17.116000000000003,64,14,0
Microsoft_Git-Credential-Manager-for-Mac-and-Linux,0818134515,SUCCESS,SUCCESS,21.387,17.141000000000002,64,14,0
centic9_jgit-cookbook,0822082044,SUCCESS,SUCCESS,7.523,6.244,4,3,0
centic9_jgit-cookbook,0820095722,SUCCESS,SUCCESS,9.467,8.177,4,3,0
centic9_jgit-cookbook,0818134515,SUCCESS,SUCCESS,7.807,6.545999999999999,4,3,0
brianmcmichael_SAGU,0822082044,SUCCESS,FAILURE,2.778,0.333,43,1,5
brianmcmichael_SAGU,0820095722,SUCCESS,FAILURE,2.745,0.323,43,1,5
brianmcmichael_SAGU,0818134515,SUCCESS,FAILURE,2.772,0.323,43,1,5
pinterest-attic_terrapin,0829090641,FAILURE,FAILURE,0.791,0,0,0,0
pinterest-attic_terrapin,0829191149,FAILURE,FAILURE,0.764,0,0,0,0
pinterest-attic_terrapin,0830044330,FAILURE,FAILURE,0.746,0,0,0,0
mesos_storm,0822082044,SUCCESS,SUCCESS,3.851,0.465,32,8,0
mesos_storm,0820095722,SUCCESS,SUCCESS,3.732,0.47400000000000003,32,8,0
mesos_storm,0818134515,SUCCESS,SUCCESS,3.972,0.46,32,8,0
twilio_twilio-java,0822082044,SUCCESS,SUCCESS,171,162.20199999999994,930,160,0
twilio_twilio-java,0820095722,SUCCESS,SUCCESS,167,157.26899999999995,930,160,0
twilio_twilio-java,0818134515,SUCCESS,SUCCESS,171,161.62599999999998,930,160,0
baidu_Jprotobuf-rpc-socket,0829090641,FAILURE,FAILURE,0.318,0,0,0,0
baidu_Jprotobuf-rpc-socket,0829191149,FAILURE,FAILURE,0.3,0,0,0,0
baidu_Jprotobuf-rpc-socket,0830044330,FAILURE,FAILURE,0.311,0,0,0,0
ralfstx_minimal-json,0822082044,SUCCESS,SUCCESS,4.365,1.0050000000000001,532,16,0
ralfstx_minimal-json,0820095722,SUCCESS,SUCCESS,4.334,0.9640000000000002,532,16,0
ralfstx_minimal-json,0818134515,SUCCESS,SUCCESS,4.379,1.0250000000000001,532,16,0
ttrelle_spring-data-examples,0822082044,SUCCESS,FAILURE,676,184.69299999999998,34,10,21
ttrelle_spring-data-examples,0820095722,SUCCESS,FAILURE,676,184.56900000000002,34,10,21
ttrelle_spring-data-examples,0818134515,SUCCESS,FAILURE,675,184.12399999999997,34,10,21
awslabs_dynamodb-cross-region-library,0822082044,SUCCESS,SUCCESS,9.025,0.443,22,6,0
awslabs_dynamodb-cross-region-library,0820095722,SUCCESS,SUCCESS,8.909,0.495,22,6,0
awslabs_dynamodb-cross-region-library,0818134515,SUCCESS,SUCCESS,8.833,0.435,22,6,0
awslabs_amazon-kinesis-client,0822082044,SUCCESS,SUCCESS,19.237,13.415000000000001,248,39,0
awslabs_amazon-kinesis-client,0820095722,SUCCESS,SUCCESS,19.157,13.357,248,39,0
awslabs_amazon-kinesis-client,0818134515,SUCCESS,SUCCESS,19.355,13.459,248,39,0
spring-cloud_spring-cloud-consul,0822082044,SUCCESS,FAILURE,173,41.56299999999999,95,52,67
spring-cloud_spring-cloud-consul,0820095722,SUCCESS,FAILURE,172,41.80799999999999,95,52,67
spring-cloud_spring-cloud-consul,0818134515,SUCCESS,FAILURE,174,41.98899999999998,95,52,67
deeplearning4j_dl4j-examples,0822082044,SUCCESS,SUCCESS,3.705,0,0,0,0
deeplearning4j_dl4j-examples,0820095722,SUCCESS,SUCCESS,3.799,0,0,0,0
deeplearning4j_dl4j-examples,0818134515,SUCCESS,SUCCESS,3.693,0,0,0,0
smallnest_Jax-RS-Performance-Comparison,0822082044,SUCCESS,SUCCESS,1.522,0,0,0,0
smallnest_Jax-RS-Performance-Comparison,0820095722,SUCCESS,SUCCESS,1.502,0,0,0,0
smallnest_Jax-RS-Performance-Comparison,0818134515,SUCCESS,SUCCESS,1.579,0,0,0,0
armzilla_amazon-echo-ha-bridge,0822082044,SUCCESS,SUCCESS,6.614,0.004,1,1,0
armzilla_amazon-echo-ha-bridge,0820095722,SUCCESS,SUCCESS,6.544,0.004,1,1,0
armzilla_amazon-echo-ha-bridge,0818134515,SUCCESS,SUCCESS,6.668,0.004,1,1,0
swagger-api_swagger-socket,0822082044,SUCCESS,SUCCESS,33.316,2.096,22,5,0
swagger-api_swagger-socket,0820095722,SUCCESS,SUCCESS,33.726,2.102,22,5,0
swagger-api_swagger-socket,0818134515,SUCCESS,SUCCESS,32.763,2.0349999999999997,22,5,0
phuonglh_vn.vitk,0829090641,SUCCESS,SUCCESS,1.234,0,0,0,0
phuonglh_vn.vitk,0829191149,SUCCESS,SUCCESS,1.075,0,0,0,0
phuonglh_vn.vitk,0830044330,SUCCESS,SUCCESS,1.132,0,0,0,0
estatio_estatio,0829090641,SUCCESS,SUCCESS,117,0,0,0,0
estatio_estatio,0829191149,SUCCESS,SUCCESS,113,0,0,0,0
estatio_estatio,0830044330,SUCCESS,SUCCESS,113,0,0,0,0
ramswaroop_jbot,0822082044,SUCCESS,SUCCESS,1.445,0.001,1,1,0
ramswaroop_jbot,0820095722,SUCCESS,SUCCESS,1.43,0.0,1,1,0
ramswaroop_jbot,0818134515,SUCCESS,SUCCESS,1.47,0.001,1,1,0
amzn_ion-java,0829090641,SUCCESS,FAILURE,5.852,0.6640000000000003,1887,106,1455
amzn_ion-java,0829191149,SUCCESS,FAILURE,5.788,0.7320000000000003,1887,106,1455
amzn_ion-java,0830044330,SUCCESS,FAILURE,5.764,0.6600000000000003,1887,106,1455
ScienJus_smartqq,0822082044,FAILURE,FAILURE,1.429,0,0,0,0
ScienJus_smartqq,0820095722,FAILURE,FAILURE,1.476,0,0,0,0
ScienJus_smartqq,0818134515,FAILURE,FAILURE,1.433,0,0,0,0
astamuse_asta4d,0822082044,SUCCESS,FAILURE,78,14.877,261,1,0
astamuse_asta4d,0820095722,SUCCESS,FAILURE,87,14.903,261,1,0
astamuse_asta4d,0818134515,SUCCESS,FAILURE,80,15.868,261,1,0
aerogear_aerogear-unifiedpush-server,0822082044,SUCCESS,SUCCESS,135,96.79700000000003,243,44,0
aerogear_aerogear-unifiedpush-server,0820095722,SUCCESS,SUCCESS,136,96.742,243,44,0
aerogear_aerogear-unifiedpush-server,0818134515,SUCCESS,SUCCESS,135,97.48800000000001,243,44,0
tatsuhiro-t_argparse4j,0829090641,SUCCESS,SUCCESS,3.134,0.4430000000000001,157,25,0
tatsuhiro-t_argparse4j,0829191149,SUCCESS,SUCCESS,3.154,0.4220000000000001,157,25,0
tatsuhiro-t_argparse4j,0830044330,SUCCESS,SUCCESS,3.064,0.4070000000000001,157,25,0
Nilhcem_FakeSMTP,0822082044,SUCCESS,FAILURE,2.379,0.22,16,5,1
Nilhcem_FakeSMTP,0820095722,SUCCESS,FAILURE,2.46,0.22599999999999998,16,5,1
Nilhcem_FakeSMTP,0818134515,SUCCESS,FAILURE,2.909,0.5690000000000001,16,5,1
jqno_equalsverifier,0822082044,SUCCESS,SUCCESS,10.349,8.177000000000001,767,85,0
jqno_equalsverifier,0820095722,SUCCESS,SUCCESS,10.908,8.783,767,85,0
jqno_equalsverifier,0818134515,SUCCESS,SUCCESS,10.409,8.192,767,85,0
SonarSource_sonar-java,0820095722,FAILURE,FAILURE,91,83.07800000000009,1783,602,0
SonarSource_sonar-java,0818134515,FAILURE,FAILURE,86,77.99500000000008,1783,602,0
SonarSource_sonar-java,0816180012,FAILURE,FAILURE,90,81.75000000000014,1783,602,0
vladimir-bukhtoyarov_bucket4j,0829090641,SUCCESS,SUCCESS,177,174.35500000000002,110,10,0
vladimir-bukhtoyarov_bucket4j,0829191149,SUCCESS,SUCCESS,177,173.74700000000004,110,10,0
vladimir-bukhtoyarov_bucket4j,0830044330,SUCCESS,SUCCESS,176,173.34300000000002,110,10,0
ysc_word,0822082044,SUCCESS,SUCCESS,30.608,26.729000000000006,43,13,0
ysc_word,0820095722,SUCCESS,SUCCESS,32.221,28.199999999999996,43,13,0
ysc_word,0818134515,SUCCESS,SUCCESS,31.037,27.147000000000002,43,13,0
lemire_JavaFastPFOR,0822082044,SUCCESS,SUCCESS,20.961,18.923,52,11,0
lemire_JavaFastPFOR,0820095722,SUCCESS,SUCCESS,20.624,18.686,52,11,0
lemire_JavaFastPFOR,0818134515,SUCCESS,SUCCESS,20.826,18.753999999999998,52,11,0
uber_uReplicator,0822082044,FAILURE,FAILURE,2.593,0,0,0,0
uber_uReplicator,0820095722,FAILURE,FAILURE,2.395,0,0,0,0
uber_uReplicator,0818134515,FAILURE,FAILURE,3.107,0,0,0,0
threerings_getdown,0822082044,SUCCESS,SUCCESS,1.859,0.21400000000000002,20,7,0
threerings_getdown,0820095722,SUCCESS,SUCCESS,1.823,0.21000000000000002,20,7,0
threerings_getdown,0818134515,SUCCESS,SUCCESS,1.858,0.20600000000000002,20,7,0
AmadeusITGroup_sonar-stash,0829090641,SUCCESS,FAILURE,40.585,38.354,185,22,15
AmadeusITGroup_sonar-stash,0829191149,SUCCESS,FAILURE,40.875,38.651,185,22,15
AmadeusITGroup_sonar-stash,0830044330,SUCCESS,FAILURE,40.731,38.49400000000001,185,22,15
yahoo_mysql_perf_analyzer,0822082044,SUCCESS,SUCCESS,4.497,0.003,1,1,0
yahoo_mysql_perf_analyzer,0820095722,SUCCESS,SUCCESS,4.718,0.003,1,1,0
yahoo_mysql_perf_analyzer,0818134515,SUCCESS,SUCCESS,4.499,0.003,1,1,0
jobop_anylog,0822082044,SUCCESS,SUCCESS,4.891,0,0,0,0
jobop_anylog,0820095722,SUCCESS,SUCCESS,5.046,0,0,0,0
jobop_anylog,0818134515,SUCCESS,SUCCESS,5.057,0,0,0,0
openmrs_openmrs-core,0822082044,SUCCESS,FAILURE,119,96.98700000000015,3436,255,1
openmrs_openmrs-core,0820095722,SUCCESS,FAILURE,123,101.1680000000001,3436,255,1
openmrs_openmrs-core,0818134515,SUCCESS,FAILURE,119,97.29100000000004,3436,255,1
eclipse_smarthome,0822082044,?,?,0,0,0,0,0
eclipse_smarthome,0820095722,?,?,0,0,0,0,0
eclipse_smarthome,0818134515,?,?,0,0,0,0,0
serso_android-common,0822082044,?,?,0,0,0,0,0
serso_android-common,0820095722,?,?,0,0,0,0,0
serso_android-common,0818134515,?,?,0,0,0,0,0
4pr0n_ripme,0822082044,SUCCESS,FAILURE,126,125.30199999999999,54,9,13
4pr0n_ripme,0820095722,SUCCESS,FAILURE,165,163.944,54,9,13
4pr0n_ripme,0818134515,SUCCESS,FAILURE,117,115.709,54,9,13
intuit_karate,0820095722,SUCCESS,SUCCESS,18.516,20.833000000000002,370,26,0
intuit_karate,0818134515,SUCCESS,SUCCESS,18.509,20.842000000000002,370,26,0
intuit_karate,0816180012,SUCCESS,SUCCESS,18.603,20.817999999999998,370,26,0
appium_sign,0829090641,SUCCESS,SUCCESS,0.596,0,0,0,0
appium_sign,0829191149,SUCCESS,SUCCESS,0.613,0,0,0,0
appium_sign,0830044330,SUCCESS,SUCCESS,0.637,0,0,0,0
bitcoinj_bitcoinj,0822082044,SUCCESS,SUCCESS,91,81.579,5243,65,0
bitcoinj_bitcoinj,0820095722,SUCCESS,SUCCESS,91,81.66100000000002,5243,65,0
bitcoinj_bitcoinj,0818134515,SUCCESS,SUCCESS,92,83.116,5243,65,0
addthis_hydra,0829090641,SUCCESS,SUCCESS,93,78.78799999999995,551,165,0
addthis_hydra,0829191149,SUCCESS,SUCCESS,93,78.31899999999997,551,165,0
addthis_hydra,0830044330,SUCCESS,SUCCESS,94,79.3380000000001,551,165,0
rakam-io_rakam,0822082044,SUCCESS,FAILURE,4.33,0,0,0,0
rakam-io_rakam,0820095722,SUCCESS,FAILURE,4.128,0,0,0,0
rakam-io_rakam,0818134515,SUCCESS,FAILURE,4.281,0,0,0,0
glowroot_glowroot,0822082044,SUCCESS,SUCCESS,80,15.391999999999996,463,93,0
glowroot_glowroot,0820095722,SUCCESS,SUCCESS,81,15.266000000000002,463,93,0
glowroot_glowroot,0818134515,SUCCESS,SUCCESS,80,15.506999999999996,463,93,0
ModeShape_modeshape,0822082044,FAILURE,FAILURE,482,450.85999999999984,6159,232,32
ModeShape_modeshape,0820095722,FAILURE,FAILURE,480,449.08599999999956,6159,232,32
ModeShape_modeshape,0818134515,FAILURE,FAILURE,482,450.98600000000005,6159,232,32
jreijn_spring-comparing-template-engines,0822082044,SUCCESS,SUCCESS,73,0,0,0,0
jreijn_spring-comparing-template-engines,0820095722,SUCCESS,SUCCESS,3.017,0,0,0,0
jreijn_spring-comparing-template-engines,0818134515,SUCCESS,SUCCESS,1.111,0,0,0,0
movsim_movsim,0829090641,SUCCESS,SUCCESS,5.134,0.277,61,10,0
movsim_movsim,0829191149,SUCCESS,SUCCESS,4.996,0.273,61,10,0
movsim_movsim,0830044330,SUCCESS,SUCCESS,5.236,0.28300000000000003,61,10,0
evernote_evernote-sdk-java,0829090641,SUCCESS,SUCCESS,4.622,0.175,14,6,0
evernote_evernote-sdk-java,0829191149,SUCCESS,SUCCESS,4.538,0.186,14,6,0
evernote_evernote-sdk-java,0830044330,SUCCESS,SUCCESS,4.411,0.174,14,6,0
mapstruct_mapstruct,0822082044,FAILURE,FAILURE,302,265.6070000000001,1523,192,0
mapstruct_mapstruct,0820095722,FAILURE,FAILURE,298,262.2710000000001,1523,192,0
mapstruct_mapstruct,0818134515,FAILURE,FAILURE,296,259.3380000000001,1523,192,0
plantuml_plantuml-server,0822082044,SUCCESS,SUCCESS,1.809,0,0,0,0
plantuml_plantuml-server,0820095722,SUCCESS,SUCCESS,1.743,0,0,0,0
plantuml_plantuml-server,0818134515,SUCCESS,SUCCESS,1.788,0,0,0,0
neo4j_neo4j,0822082044,SUCCESS,?,0,759.6369999999976,12858,1324,0
neo4j_neo4j,0820095722,SUCCESS,?,0,762.2089999999979,12858,1324,0
neo4j_neo4j,0818134515,SUCCESS,?,0,762.7959999999973,12858,1324,0
libgdx_packr,0822082044,SUCCESS,SUCCESS,1.014,0,0,0,0
libgdx_packr,0820095722,SUCCESS,SUCCESS,0.877,0,0,0,0
libgdx_packr,0818134515,SUCCESS,SUCCESS,1.024,0,0,0,0
dubbo_dubbo-http-demo,0829090641,SUCCESS,SUCCESS,0.725,0,0,0,0
dubbo_dubbo-http-demo,0829191149,SUCCESS,SUCCESS,0.695,0,0,0,0
dubbo_dubbo-http-demo,0830044330,SUCCESS,SUCCESS,0.743,0,0,0,0
SomMeri_less4j,0822082044,FAILURE,SUCCESS,10.765,4.6259999999999994,639,35,0
SomMeri_less4j,0820095722,FAILURE,SUCCESS,10.807,4.824999999999999,639,35,0
SomMeri_less4j,0818134515,FAILURE,SUCCESS,10.639,4.720999999999999,639,35,0
citerus_dddsample-core,0829090641,SUCCESS,SUCCESS,5.994,1.3219999999999996,92,34,0
citerus_dddsample-core,0829191149,SUCCESS,SUCCESS,5.642,1.2619999999999996,92,34,0
citerus_dddsample-core,0830044330,SUCCESS,SUCCESS,5.693,1.2789999999999997,92,34,0
awslabs_dynamodb-geo,0822082044,SUCCESS,SUCCESS,1.579,0,0,0,0
awslabs_dynamodb-geo,0820095722,SUCCESS,SUCCESS,1.488,0,0,0,0
awslabs_dynamodb-geo,0818134515,SUCCESS,SUCCESS,1.556,0,0,0,0
serge-rider_dbeaver,0822082044,SUCCESS,SUCCESS,120,0,0,0,0
serge-rider_dbeaver,0820095722,SUCCESS,SUCCESS,119,0,0,0,0
serge-rider_dbeaver,0818134515,SUCCESS,SUCCESS,123,0,0,0,0
jenkinsci_blueocean-plugin,0822082044,FAILURE,FAILURE,51.007,0.259,22,7,0
jenkinsci_blueocean-plugin,0820095722,FAILURE,FAILURE,50.329,0.30400000000000005,22,7,0
jenkinsci_blueocean-plugin,0818134515,FAILURE,FAILURE,49.655,0.276,22,7,0
rackerlabs_blueflood,0822082044,SUCCESS,FAILURE,42.652,36.94600000000001,734,84,2
rackerlabs_blueflood,0820095722,SUCCESS,FAILURE,42.157,36.307,734,84,2
rackerlabs_blueflood,0818134515,SUCCESS,FAILURE,42.433,36.688999999999986,734,84,2
antlr_codebuff,0822082044,SUCCESS,SUCCESS,0.932,0,0,0,0
antlr_codebuff,0820095722,SUCCESS,SUCCESS,0.899,0,0,0,0
antlr_codebuff,0818134515,SUCCESS,SUCCESS,0.905,0,0,0,0
jeremylong_DependencyCheck,0822082044,FAILURE,FAILURE,3.565,0.281,26,5,0
jeremylong_DependencyCheck,0820095722,FAILURE,FAILURE,3.579,0.29700000000000004,26,5,0
jeremylong_DependencyCheck,0818134515,FAILURE,FAILURE,3.51,0.27,26,5,0
imglib_imglib2,0822082044,SUCCESS,SUCCESS,11.499,8.863999999999999,375,67,0
imglib_imglib2,0820095722,SUCCESS,SUCCESS,11.622,9.037000000000004,375,67,0
imglib_imglib2,0818134515,SUCCESS,SUCCESS,11.479,8.893000000000004,375,67,0
twitter_nodes,0822082044,SUCCESS,SUCCESS,4.473,0,0,0,0
twitter_nodes,0820095722,SUCCESS,SUCCESS,4.418,0,0,0,0
twitter_nodes,0818134515,SUCCESS,SUCCESS,4.428,0,0,0,0
JeffLi1993_springboot-learning-example,0822082044,?,?,0,0,0,0,0
JeffLi1993_springboot-learning-example,0820095722,?,?,0,0,0,0,0
JeffLi1993_springboot-learning-example,0818134515,?,?,0,0,0,0,0
castagna_jena-examples,0822082044,SUCCESS,SUCCESS,0.934,0,0,0,0
castagna_jena-examples,0820095722,SUCCESS,SUCCESS,0.921,0,0,0,0
castagna_jena-examples,0818134515,SUCCESS,SUCCESS,0.952,0,0,0,0
intuit_wasabi,0822082044,SUCCESS,SUCCESS,60,0.14600000000000007,1023,230,0
intuit_wasabi,0820095722,SUCCESS,SUCCESS,60,0.1650000000000001,1023,230,0
intuit_wasabi,0818134515,SUCCESS,SUCCESS,61,0.16400000000000006,1023,230,0
paulc4_microservices-demo,0822082044,SUCCESS,SUCCESS,7.251,0.059000000000000004,12,2,0
paulc4_microservices-demo,0820095722,SUCCESS,SUCCESS,7.144,0.054,12,2,0
paulc4_microservices-demo,0818134515,SUCCESS,SUCCESS,7.275,0.055,12,2,0
fabric8io_spring-cloud-kubernetes,0822082044,SUCCESS,SUCCESS,26.519,14.244,9,3,0
fabric8io_spring-cloud-kubernetes,0820095722,SUCCESS,SUCCESS,32.655,14.316,9,3,0
fabric8io_spring-cloud-kubernetes,0818134515,SUCCESS,SUCCESS,26.623,14.285,9,3,0
klout_brickhouse,0822082044,SUCCESS,SUCCESS,12.358,10.850000000000001,35,10,0
klout_brickhouse,0820095722,SUCCESS,SUCCESS,10.332,8.836,35,10,0
klout_brickhouse,0818134515,SUCCESS,SUCCESS,14.228,12.751000000000003,35,10,0
Nodeclipse_nodeclipse-1,0822082044,SUCCESS,SUCCESS,68,0,0,0,0
Nodeclipse_nodeclipse-1,0820095722,SUCCESS,SUCCESS,68,0,0,0,0
Nodeclipse_nodeclipse-1,0818134515,SUCCESS,SUCCESS,67,0,0,0,0
vladmihalcea_hibernate-master-class,0822082044,FAILURE,FAILURE,0.341,0,0,0,0
vladmihalcea_hibernate-master-class,0820095722,FAILURE,FAILURE,0.337,0,0,0,0
vladmihalcea_hibernate-master-class,0818134515,FAILURE,FAILURE,0.313,0,0,0,0
Activiti_Activiti,0829090641,SUCCESS,SUCCESS,356,333.54800000000006,2029,375,0
Activiti_Activiti,0829191149,SUCCESS,SUCCESS,350,330.9439999999997,2029,375,0
Activiti_Activiti,0830044330,SUCCESS,SUCCESS,352,332.44099999999986,2029,375,0
spring-io_initializr,0822082044,SUCCESS,FAILURE,27.612,6.206,434,45,1
spring-io_initializr,0820095722,SUCCESS,FAILURE,27.695,6.451999999999998,434,45,1
spring-io_initializr,0818134515,SUCCESS,FAILURE,27.61,6.128000000000001,434,45,1
spring-guides_tut-bookmarks,0822082044,SUCCESS,SUCCESS,19.627,0.912,5,2,0
spring-guides_tut-bookmarks,0820095722,SUCCESS,SUCCESS,19.245,0.897,5,2,0
spring-guides_tut-bookmarks,0818134515,SUCCESS,SUCCESS,19.506,0.9039999999999999,5,2,0
chewiebug_GCViewer,0822082044,SUCCESS,FAILURE,4.866,2.1069999999999993,330,51,7
chewiebug_GCViewer,0820095722,SUCCESS,FAILURE,4.986,2.1630000000000007,330,51,7
chewiebug_GCViewer,0818134515,SUCCESS,FAILURE,5.142,2.1559999999999997,330,51,7
camunda_camunda-bpm-platform,0822082044,FAILURE,FAILURE,640,564.3279999999997,13524,873,4
camunda_camunda-bpm-platform,0820095722,FAILURE,FAILURE,643,564.5679999999988,13524,873,4
camunda_camunda-bpm-platform,0818134515,FAILURE,FAILURE,643,566.5790000000006,13524,873,4
apache_struts-examples,0822082044,FAILURE,FAILURE,0.685,0,0,0,0
apache_struts-examples,0820095722,FAILURE,FAILURE,0.702,0,0,0,0
apache_struts-examples,0818134515,FAILURE,FAILURE,0.694,0,0,0,0
lucko_LuckPerms,0829090641,FAILURE,FAILURE,87,0,0,0,0
lucko_LuckPerms,0829191149,FAILURE,FAILURE,3.389,0,0,0,0
lucko_LuckPerms,0830044330,FAILURE,FAILURE,2.172,0,0,0,0
tomighty_tomighty,0822082044,SUCCESS,SUCCESS,6.378,4.548000000000001,62,17,0
tomighty_tomighty,0820095722,SUCCESS,SUCCESS,6.306,4.494,62,17,0
tomighty_tomighty,0818134515,SUCCESS,SUCCESS,6.199,4.497999999999999,62,17,0
aliyun_aliyun-oss-java-sdk,0822082044,SUCCESS,FAILURE,11.314,10.125999999999994,94,62,40
aliyun_aliyun-oss-java-sdk,0820095722,SUCCESS,FAILURE,11.34,10.135999999999997,94,62,40
aliyun_aliyun-oss-java-sdk,0818134515,SUCCESS,FAILURE,11.495,10.213999999999995,94,62,40
hantsy_angularjs-springmvc-sample,0822082044,SUCCESS,SUCCESS,10.341,4.099,15,5,0
hantsy_angularjs-springmvc-sample,0820095722,SUCCESS,SUCCESS,10.171,4.07,15,5,0
hantsy_angularjs-springmvc-sample,0818134515,SUCCESS,SUCCESS,9.958,3.855,15,5,0
apache_incubator-metron,0822082044,FAILURE,FAILURE,221,160.75400000000002,895,156,0
apache_incubator-metron,0820095722,FAILURE,FAILURE,216,159.131,895,156,0
apache_incubator-metron,0818134515,FAILURE,FAILURE,215,160.182,895,156,0
chocoteam_choco-solver,0822082044,SUCCESS,FAILURE,38.475,0,0,0,0
chocoteam_choco-solver,0820095722,SUCCESS,FAILURE,37.612,0,0,0,0
chocoteam_choco-solver,0818134515,SUCCESS,FAILURE,39.396,0,0,0,0
jenkinsci_github-plugin,0822082044,SUCCESS,SUCCESS,1821,1806.5389999999995,246,43,0
jenkinsci_github-plugin,0820095722,SUCCESS,SUCCESS,1387,1373.0700000000002,246,43,0
jenkinsci_github-plugin,0818134515,SUCCESS,SUCCESS,1510,1496.3500000000001,246,43,0
davidmoten_rxjava-jdbc,0822082044,SUCCESS,SUCCESS,6.296,3.1369999999999996,450,21,0
davidmoten_rxjava-jdbc,0820095722,SUCCESS,SUCCESS,6.112,3.0309999999999993,450,21,0
davidmoten_rxjava-jdbc,0818134515,SUCCESS,SUCCESS,6.215,3.140999999999999,450,21,0
jmrozanec_cron-utils,0829090641,SUCCESS,SUCCESS,3.996,1.215,450,57,0
jmrozanec_cron-utils,0829191149,SUCCESS,SUCCESS,3.917,1.1980000000000002,450,57,0
jmrozanec_cron-utils,0830044330,SUCCESS,SUCCESS,4.002,1.2189999999999999,450,57,0
NGDATA_hbase-indexer,0822082044,SUCCESS,FAILURE,1.162,0,0,0,0
NGDATA_hbase-indexer,0820095722,SUCCESS,FAILURE,1.197,0,0,0,0
NGDATA_hbase-indexer,0818134515,SUCCESS,FAILURE,1.243,0,0,0,0
la-team_light-admin,0822082044,SUCCESS,SUCCESS,3.757,0.22200000000000003,43,14,0
la-team_light-admin,0820095722,SUCCESS,SUCCESS,3.736,0.22000000000000003,43,14,0
la-team_light-admin,0818134515,SUCCESS,SUCCESS,3.734,0.22900000000000004,43,14,0
melin_super-diamond,0822082044,SUCCESS,FAILURE,1.323,0.191,4,1,4
melin_super-diamond,0820095722,SUCCESS,FAILURE,1.364,0.209,4,1,4
