JSQLParser_JSqlParser,https://github.com/JSQLParser/JSqlParser,4146f869cb011514318aeb5f4333faebe549de51
HotswapProjects_HotswapAgent,https://github.com/HotswapProjects/HotswapAgent,0ed1347c1cbfbca2aa8be08a986ce8f1b4f76b92
impetus-opensource_Kundera,https://github.com/impetus-opensource/Kundera,cb7afb4b49d6ada63cef2ec6424c6ad90c5ba3a8
twitter_hbc,https://github.com/twitter/hbc,ce61517be1e726fb4f5809786af86e14a559a4d7
docker-java_docker-java,https://github.com/docker-java/docker-java,8047b4b328df3842cbe085c18b1da5af513e20b1
hector-client_hector,https://github.com/hector-client/hector,a302e68ca8d91b45d332e8c9afd7d98030b54de1
b3log_xiaov,https://github.com/b3log/xiaov,bcd0595ba84034b9d1564171d46e308d95cf7365
GoClipse_goclipse,https://github.com/GoClipse/goclipse,e6cd9a4a10e76e312aa2a68b951ab8bed9c1f817
RaiMan_SikuliX-2014,https://github.com/RaiMan/SikuliX-2014,941d71952666be5eb4fddda486f1e017c42b531e
ysc_QuestionAnsweringSystem,https://github.com/ysc/QuestionAnsweringSystem,589492d0b61e132e86db3cd7c339d9ce7590fc88
crashub_crash,https://github.com/crashub/crash,0be41acdebb125e6963d04864cbbfb3a4a6c7707
tomighty_tomighty,https://github.com/tomighty/tomighty,cf05ca3a8b8b21e57668be4d4d3503851ba28d55
mapstruct_mapstruct,https://github.com/mapstruct/mapstruct,c465dd27c665bde3c93e926d0b53889d10ed7e6d
amznlabs_ion-java,https://github.com/amznlabs/ion-java,f18dae59aefeea1c6e6b5e694f809eb55c49f03a
deathmarine_Luyten,https://github.com/deathmarine/Luyten,b94f633fbcd6d214243d6e94285ef4f046ff5f68
IanDarwin_Android-Cookbook-Examples,https://github.com/IanDarwin/Android-Cookbook-Examples,97fc93e5ee914c5e3c7b6b356c00a285c011bfbc
jline_jline2,https://github.com/jline/jline2,477e01d77137b903cf9a15f925ee32a541a69070
kiegroup_optaplanner,https://github.com/kiegroup/optaplanner,2f9f2b8f9897edf320510dd44cc25aa0a00582e3
ramswaroop_jbot,https://github.com/ramswaroop/jbot,15def99dc849dda0185187b994e0d4e60b030b31
philipsorst_angular-rest-springsecurity,https://github.com/philipsorst/angular-rest-springsecurity,db461fd2128bbc43ce8699279a06c72e21a0a5b5
dynjs_dynjs,https://github.com/dynjs/dynjs,4bc6715eff8768f8cd92c6a167d621bbfc1e1a91
eclipsesource_J2V8,https://github.com/eclipsesource/J2V8,9d6ab7fcbed53c1b518c9d547e1fc2480c8da0ba
kenglxn_QRGen,https://github.com/kenglxn/QRGen,c778c199823662000897da99d58218b7ce187343
ysc_word,https://github.com/ysc/word,201f5f3c1b0ac5ad25e09e75912c7f877de9082d
asciidocfx_AsciidocFX,https://github.com/asciidocfx/AsciidocFX,4b5bd06f8f54f003b8644ee6b26d8186d55105fe
resteasy_Resteasy,https://github.com/resteasy/Resteasy,03cd7e294c7e5aeb5c34d7172923ebce0094745c
4pr0n_ripme,https://github.com/4pr0n/ripme,bacc69dff51df9ffeeedc741e098abd3a1bcb4dc
astarring_mybatis-generator-gui,https://github.com/astarring/mybatis-generator-gui,6d48f5f75739afd222667da62caf79c13125d97f
blynkkk_blynk-server,https://github.com/blynkkk/blynk-server,8486faf89836275d7b67e6a72b5a1974046fc128
4thline_cling,https://github.com/4thline/cling,93b1cf12e3c86e0ace5ebc3b6c3509a18139c24f
bwssytems_ha-bridge,https://github.com/bwssytems/ha-bridge,6bf1bbc8a89173f6da610ea860237e90e22b9eae
jbake-org_jbake,https://github.com/jbake-org/jbake,0f7b6c6f917b8244f8a9bb7bbc435157d603cb2e
andsel_moquette,https://github.com/andsel/moquette,7ffb8fb43b6f4941e840d58e19f01566981851f3
neuland_jade4j,https://github.com/neuland/jade4j,20f39c575255aa1a02b7397cabbbab1ebd7c5700
essentials_Essentials,https://github.com/essentials/Essentials,d36d80933f8f672cd8bb0f210adc23aac10850ea
tdunning_t-digest,https://github.com/tdunning/t-digest,e5b3a42f2c97d05022055b8f923247a66ab9438c
spotify_docker-client,https://github.com/spotify/docker-client,c10aa2b7451be8d50bc9c79791959a1b63bd92a0
abel533_MyBatis-Spring-Boot,https://github.com/abel533/MyBatis-Spring-Boot,b4aec3c79d0e64420fdc2301f9e1bdf801d9eb15
la-team_light-admin,https://github.com/la-team/light-admin,624e80abdc84176302b75c01a70ad66b8663c038
rackerlabs_blueflood,https://github.com/rackerlabs/blueflood,3cc888d121b326fcfd5e3b05b91b26c85a2f4961
olivergierke_spring-restbucks,https://github.com/olivergierke/spring-restbucks,d4b4d9819712164001e10c33880739eb37dca11d
spotify_heroic,https://github.com/spotify/heroic,6f1ac816effb20239667c0a290dff13c6b605844
protostuff_protostuff,https://github.com/protostuff/protostuff,5596da1a4ae7fa982e2183e05927a84728c4dd26
OAuth-Apis_apis,https://github.com/OAuth-Apis/apis,dd6e177c164ec50024a3ec9345255fecfe227f65
bytedeco_javacpp-presets,https://github.com/bytedeco/javacpp-presets,e4bcffd210669e4f42de0b2cef858ca7c855dc4b
shopizer-ecommerce_shopizer,https://github.com/shopizer-ecommerce/shopizer,394e7ef54e5aa09b4dad2011a37f68959c403ba2
Nilhcem_FakeSMTP,https://github.com/Nilhcem/FakeSMTP,1fea9ab114f836188974763c69254003c514437c
RoaringBitmap_RoaringBitmap,https://github.com/RoaringBitmap/RoaringBitmap,512774987204dcc706a1553a2ab1efd1742ac240
eugenp_REST-With-Spring,https://github.com/eugenp/REST-With-Spring,27bc540f111c9ab257c36670536b348a142463ce
armzilla_amazon-echo-ha-bridge,https://github.com/armzilla/amazon-echo-ha-bridge,ecf2db21fc3311d5d57398c8dc79252208a291b6
MachinePublishers_jBrowserDriver,https://github.com/MachinePublishers/jBrowserDriver,ea55b9996a9a04ec5d57ff8f516dcf1d1b2f30f1
mpatric_mp3agic,https://github.com/mpatric/mp3agic,368fe1341bed0005d2de40b4bf99efc2318847e8
